tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000465765	ENSG00000128274	422.124	425.394	423.064	412.327	424.035	425.524
ENST00000363578	ENSG00000200448	100	100	100	100	100	100
ENST00000426545	ENSG00000234009	718.124	721.388	719.064	708.327	720.035	721.524
ENST00000441462	ENSG00000229608	604.124	607.388	605.064	594.327	606.035	607.524
ENST00000616842	ENSG00000274717	1423.124	1426.374	1424.05	1413.324	1425.013	1426.52
ENST00000263245	ENSG00000242247	2684.124	2687.374	2685.05	2674.324	2686.013	2687.52
ENST00000437119	ENSG00000242247	1477.124	1480.374	1478.05	1467.324	1479.013	1480.52
ENST00000453516	ENSG00000242247	644.124	647.388	645.064	634.327	646.035	647.524
ENST00000454099	ENSG00000242247	369.124	372.394	370.064	359.327	371.035	372.524
ENST00000507586	ENSG00000100266	190.33	193.2	191.172	180.55	192.004	193.435
ENST00000435208	ENSG00000242247	328.153	331.394	329.067	318.327	330.05	331.524
ENST00000493606	ENSG00000242247	407.124	410.394	408.064	397.327	409.035	410.524
ENST00000423154	ENSG00000226989	224.237	227.448	225.136	214.419	226.106	227.623
ENST00000337959	ENSG00000100266	2976.124	2979.374	2977.05	2966.324	2978.013	2979.52
ENST00000263246	ENSG00000100266	3076.124	3079.374	3077.05	3066.324	3078.013	3079.52
ENST00000407585	ENSG00000100266	2907.124	2910.374	2908.05	2897.324	2909.013	2910.52
ENST00000403744	ENSG00000100266	1937.124	1940.374	1938.05	1927.324	1939.013	1940.52
ENST00000402229	ENSG00000100266	1710.124	1713.374	1711.05	1700.324	1712.013	1713.52
ENST00000634914	ENSG00000100266	1258.124	1261.374	1259.05	1248.324	1260.013	1261.52
ENST00000453643	ENSG00000100266	645.124	648.388	646.064	635.327	647.035	648.524
ENST00000418133	ENSG00000100266	449.124	452.394	450.064	439.327	451.035	452.524
ENST00000422336	ENSG00000100266	491.124	494.394	492.064	481.327	493.035	494.524
ENST00000445706	ENSG00000100266	338.153	341.394	339.064	328.327	340.045	341.524
ENST00000453079	ENSG00000100266	332.153	335.394	333.067	322.327	334.05	335.524
ENST00000443063	ENSG00000230319	1910.124	1913.374	1911.05	1900.324	1912.013	1913.52
ENST00000439248	ENSG00000100271	1486.124	1489.374	1487.05	1476.324	1488.013	1489.52
ENST00000266254	ENSG00000100271	1472.124	1475.374	1473.05	1462.324	1474.013	1475.52
ENST00000440761	ENSG00000100271	1510.124	1513.374	1511.05	1500.324	1512.013	1513.52
ENST00000331018	ENSG00000100271	1012.124	1015.374	1013.05	1002.324	1014.013	1015.52
ENST00000446663	ENSG00000234735	186.524	189.351	187.349	176.736	188.182	189.569
ENST00000216115	ENSG00000100290	780.124	783.388	781.058	770.327	782.035	783.524
ENST00000290429	ENSG00000100294	1883.124	1886.374	1884.05	1873.324	1885.013	1886.52
ENST00000327555	ENSG00000100294	961.124	964.374	962.05	951.324	963.013	964.52
ENST00000608052	ENSG00000100294	286.153	289.394	287.067	276.327	288.05	289.524
ENST00000464244	ENSG00000100294	376.124	379.394	377.064	366.327	378.035	379.524
ENST00000337554	ENSG00000100300	708.124	711.388	709.064	698.327	710.035	711.524
ENST00000583777	ENSG00000100300	463.124	466.394	464.064	453.327	465.035	466.524
ENST00000472378	ENSG00000100300	322.153	325.394	323.067	312.327	324.05	325.524
ENST00000428336	ENSG00000100300	499.124	502.394	500.064	489.327	501.035	502.524
ENST00000329563	ENSG00000100300	782.124	785.388	783.058	772.327	784.035	785.524
ENST00000396265	ENSG00000100300	902.124	905.374	903.05	892.324	904.013	905.52
ENST00000216129	ENSG00000100304	3212.124	3215.374	3213.05	3202.324	3214.013	3215.52
ENST00000484711	ENSG00000100304	2278.124	2281.374	2279.05	2268.324	2280.013	2281.52
ENST00000494035	ENSG00000100304	715.124	718.388	716.064	705.327	717.035	718.524
ENST00000484118	ENSG00000100304	463.124	466.394	464.064	453.327	465.035	466.524
ENST00000360835	ENSG00000159307	9635.124	9638.374	9636.05	9625.324	9637.013	9638.52
ENST00000615096	ENSG00000159307	946.124	949.374	947.05	936.324	948.013	949.52
ENST00000420269	ENSG00000236272	358.124	361.394	359.064	348.327	360.043	361.524
ENST00000449304	ENSG00000159307	351.136	354.394	352.064	341.327	353.043	354.524
ENST00000419643	ENSG00000234892	815.124	818.388	816.058	805.327	817.035	818.524
ENST00000290460	ENSG00000159307	2085.124	2088.374	2086.05	2075.324	2087.013	2088.52
ENST00000477991	ENSG00000159307	316.153	319.394	317.067	306.327	318.05	319.524
ENST00000470433	ENSG00000159307	371.124	374.394	372.064	361.327	373.035	374.524
ENST00000458463	ENSG00000203527	1778.124	1781.374	1779.05	1768.324	1780.013	1781.52
ENST00000461595	ENSG00000159307	357.124	360.394	358.064	347.327	359.043	360.524
ENST00000480833	ENSG00000159307	116.245	118.469	117.11	108.072	117.363	118.36
ENST00000450750	ENSG00000236117	778.124	781.388	779.058	768.327	780.035	781.524
ENST00000417669	ENSG00000186732	3484.124	3487.374	3485.05	3474.324	3486.013	3487.52
ENST00000334209	ENSG00000186732	409.124	412.394	410.064	399.327	411.035	412.524
ENST00000443721	ENSG00000186732	2334.124	2337.374	2335.05	2324.324	2336.013	2337.52
ENST00000447567	ENSG00000186732	555.124	558.388	556.064	545.327	557.035	558.524
ENST00000465861	ENSG00000186732	1770.124	1773.374	1771.05	1760.324	1772.013	1773.52
ENST00000480239	ENSG00000186732	405.124	408.394	406.064	395.327	407.035	408.524
ENST00000431327	ENSG00000223843	2483.124	2486.374	2484.05	2473.324	2485.013	2486.52
ENST00000461800	ENSG00000186976	1079.124	1082.374	1080.05	1069.324	1081.013	1082.52
ENST00000396231	ENSG00000186976	4251.124	4254.374	4252.05	4241.324	4253.013	4254.52
ENST00000262726	ENSG00000186976	4696.124	4699.374	4697.05	4686.324	4698.013	4699.52
ENST00000483324	ENSG00000186976	310.153	313.394	311.067	300.327	312.05	313.524
ENST00000477145	ENSG00000186976	219.371	222.554	220.281	209.508	221.199	222.727
ENST00000468552	ENSG00000186976	4947.124	4950.374	4948.05	4937.324	4949.013	4950.52
ENST00000404038	ENSG00000186976	1475.124	1478.374	1476.05	1465.324	1477.013	1478.52
ENST00000356087	ENSG00000186976	956.124	959.374	957.05	946.324	958.013	959.52
ENST00000419730	ENSG00000233157	539.124	542.39	540.064	529.327	541.035	542.524
ENST00000476600	ENSG00000186976	246.153	249.394	247.069	236.338	248.061	249.524
ENST00000485142	ENSG00000186976	294.153	297.394	295.067	284.327	296.05	297.524
ENST00000476875	ENSG00000180150	71.679	73.57	72.425	65.273	72.423	72.975
ENST00000563715	ENSG00000261251	686.124	689.388	687.064	676.327	688.035	689.524
ENST00000564696	ENSG00000261251	1290.124	1293.374	1291.05	1280.324	1292.013	1293.52
ENST00000330884	ENSG00000130540	2295.124	2298.374	2296.05	2285.324	2297.013	2298.52
ENST00000432404	ENSG00000130540	2066.124	2069.374	2067.05	2056.324	2068.013	2069.52
ENST00000422525	ENSG00000130540	2388.124	2391.374	2389.05	2378.324	2390.013	2391.52
ENST00000475131	ENSG00000130540	362.124	365.394	363.064	352.327	364.043	365.524
ENST00000597664	ENSG00000100341	2364.124	2367.374	2365.05	2354.324	2366.013	2367.52
ENST00000216177	ENSG00000100341	2366.124	2369.374	2367.05	2356.324	2368.013	2369.52
ENST00000593866	ENSG00000100341	2024.124	2027.374	2025.05	2014.324	2026.013	2027.52
ENST00000381198	ENSG00000100341	1827.124	1830.374	1828.05	1817.324	1829.013	1830.52
ENST00000438734	ENSG00000100341	748.124	751.388	749.058	738.327	750.035	751.524
ENST00000216180	ENSG00000100344	2632.124	2635.374	2633.05	2622.324	2634.013	2635.52
ENST00000406117	ENSG00000100344	1307.124	1310.374	1308.05	1297.324	1309.013	1310.52
ENST00000423180	ENSG00000100344	2049.124	2052.374	2050.05	2039.324	2051.013	2052.52
ENST00000478713	ENSG00000100344	557.124	560.388	558.064	547.327	559.035	560.524
ENST00000497129	ENSG00000100344	249.153	252.394	250.069	239.338	251.061	252.524
ENST00000350028	ENSG00000100347	1544.124	1547.374	1545.05	1534.324	1546.013	1547.52
ENST00000493161	ENSG00000100347	656.124	659.388	657.064	646.327	658.035	659.524
ENST00000430869	ENSG00000224856	152.533	155.292	153.53	143.482	154.088	155.251
ENST00000474323	ENSG00000100347	2195.124	2198.374	2196.05	2185.324	2197.013	2198.52
ENST00000494795	ENSG00000100347	3075.124	3078.374	3076.05	3065.324	3077.013	3078.52
ENST00000465768	ENSG00000100347	31.455	32.282	31.651	27.836	31.57	31.646
ENST00000493621	ENSG00000100347	117.124	119.368	118.002	108.957	118.269	119.269
ENST00000406477	ENSG00000188677	1396.124	1399.374	1397.05	1386.324	1398.013	1399.52
ENST00000338758	ENSG00000188677	5256.124	5259.374	5257.05	5246.324	5258.013	5259.52
ENST00000402876	ENSG00000188677	387.124	390.394	388.064	377.327	389.035	390.524
ENST00000619710	ENSG00000188677	1357.124	1360.374	1358.05	1347.324	1359.013	1360.52
ENST00000444029	ENSG00000188677	569.124	572.388	570.064	559.327	571.035	572.524
ENST00000404989	ENSG00000188677	1418.124	1421.374	1419.05	1408.324	1420.013	1421.52
ENST00000477795	ENSG00000188677	463.124	466.394	464.064	453.327	465.035	466.524
ENST00000623440	ENSG00000279175	13281.124	13284.374	13282.05	13271.324	13283.013	13284.52
ENST00000495824	ENSG00000188677	47.916	49.277	48.42	42.812	48.102	48.788
ENST00000624919	ENSG00000280434	14089.124	14092.374	14090.05	14079.324	14091.013	14092.52
ENST00000484345	ENSG00000188677	263.153	266.394	264.067	253.331	265.061	266.524
ENST00000477438	ENSG00000188677	248.153	251.394	249.069	238.338	250.061	251.524
ENST00000422871	ENSG00000138964	3289.124	3292.374	3290.05	3279.324	3291.013	3292.52
ENST00000453888	ENSG00000138964	787.124	790.388	788.058	777.327	789.035	790.524
ENST00000444313	ENSG00000138964	3350.124	3353.374	3351.05	3340.324	3352.013	3353.52
ENST00000416291	ENSG00000138964	140.655	143.148	141.501	131.951	142.078	143.112
ENST00000475485	ENSG00000138964	2441.124	2444.374	2442.05	2431.324	2443.013	2444.52
ENST00000417767	ENSG00000138964	449.124	452.394	450.064	439.327	451.035	452.524
ENST00000356909	ENSG00000138964	1252.124	1255.374	1253.05	1242.324	1254.013	1255.52
ENST00000415224	ENSG00000138964	826.124	829.374	827.05	816.324	828.013	829.52
ENST00000471836	ENSG00000138964	393.124	396.394	394.064	383.327	395.035	396.524
ENST00000466375	ENSG00000138964	647.124	650.388	648.064	637.327	649.035	650.524
ENST00000623969	ENSG00000279933	4536.124	4539.374	4537.05	4526.324	4538.013	4539.52
ENST00000468564	ENSG00000138964	4893.124	4896.374	4894.05	4883.324	4895.013	4896.52
ENST00000472551	ENSG00000138964	378.124	381.394	379.064	368.327	380.035	381.524
ENST00000624215	ENSG00000280011	18898.124	18901.374	18899.05	18888.324	18900.013	18901.52
ENST00000381176	ENSG00000138944	6578.124	6581.374	6579.05	6568.324	6580.013	6581.52
ENST00000406912	ENSG00000220702	433.124	436.394	434.064	423.327	435.035	436.524
ENST00000434327	ENSG00000236079	279.153	282.394	280.067	269.331	281.058	282.524
ENST00000415702	ENSG00000232655	457.124	460.394	458.064	447.327	459.035	460.524
ENST00000423587	ENSG00000228807	67.163	68.877	67.872	60.927	67.734	68.288
ENST00000624619	ENSG00000279642	447.124	450.394	448.064	437.327	449.035	450.524
ENST00000341255	ENSG00000188636	5322.124	5325.374	5323.05	5312.324	5324.013	5325.52
ENST00000435622	ENSG00000215333	1110.124	1113.374	1111.05	1100.324	1112.013	1113.52
ENST00000334566	ENSG00000187012	308.153	311.394	309.067	298.327	310.05	311.524
ENST00000603530	ENSG00000187012	462.124	465.394	463.064	452.327	464.035	465.524
ENST00000605505	ENSG00000187012	493.124	496.394	494.064	483.327	495.035	496.524
ENST00000460077	ENSG00000187012	154.377	157.16	155.389	145.282	155.956	157.126
ENST00000443783	ENSG00000234300	327.153	330.394	328.067	317.327	329.05	330.524
ENST00000454525	ENSG00000231801	372.124	375.394	373.064	362.327	374.035	375.524
ENST00000611394	ENSG00000186654	1670.124	1673.374	1671.05	1660.324	1672.013	1673.52
ENST00000617066	ENSG00000186654	1553.124	1556.374	1554.05	1543.324	1555.013	1556.52
ENST00000432186	ENSG00000186654	732.124	735.388	733.064	722.327	734.035	735.524
ENST00000624862	ENSG00000186654	1727.124	1730.374	1728.05	1717.324	1729.013	1730.52
ENST00000492475	ENSG00000186654	747.124	750.388	748.058	737.327	749.035	750.524
ENST00000006251	ENSG00000186654	1594.124	1597.374	1595.05	1584.324	1596.013	1597.52
ENST00000459857	ENSG00000186654	387.124	390.394	388.064	377.327	389.035	390.524
ENST00000403581	ENSG00000186654	2106.124	2109.374	2107.05	2096.324	2108.013	2109.52
ENST00000492289	ENSG00000186654	562.124	565.388	563.064	552.327	564.035	565.524
ENST00000336985	ENSG00000186654	1705.124	1708.374	1706.05	1695.324	1707.013	1708.52
ENST00000403696	ENSG00000186654	616.124	619.388	617.064	606.327	618.035	619.524
ENST00000457960	ENSG00000186654	708.124	711.388	709.064	698.327	710.035	711.524
ENST00000431834	ENSG00000186654	1439.124	1442.374	1440.05	1429.324	1441.013	1442.52
ENST00000361473	ENSG00000248405	1840.124	1843.374	1841.05	1830.324	1842.013	1843.52
ENST00000352766	ENSG00000248405	1870.124	1873.374	1871.05	1860.324	1872.013	1873.52
ENST00000432916	ENSG00000186654	1257.124	1260.374	1258.05	1247.324	1259.013	1260.52
ENST00000477331	ENSG00000186654	868.124	871.374	869.05	858.324	870.013	871.52
ENST00000495250	ENSG00000248405	1098.124	1101.374	1099.05	1088.324	1100.013	1101.52
ENST00000515632	ENSG00000248405	1417.124	1420.374	1418.05	1407.324	1419.013	1420.52
ENST00000455389	ENSG00000186654	1258.124	1261.374	1259.05	1248.324	1260.013	1261.52
ENST00000495017	ENSG00000186654	1952.124	1955.374	1953.05	1942.324	1954.013	1955.52
ENST00000475850	ENSG00000186654	1792.124	1795.374	1793.05	1782.324	1794.013	1795.52
ENST00000389774	ENSG00000241484	1552.124	1555.374	1553.05	1542.324	1554.013	1555.52
ENST00000460809	ENSG00000241484	2732.124	2735.374	2733.05	2722.324	2734.013	2735.52
ENST00000396119	ENSG00000241484	400.124	403.394	401.064	390.327	402.035	403.524
ENST00000447333	ENSG00000241484	595.124	598.388	596.064	585.327	597.035	598.524
ENST00000336963	ENSG00000241484	1314.124	1317.374	1315.05	1304.324	1316.013	1317.52
ENST00000356099	ENSG00000241484	1411.124	1414.374	1412.05	1401.324	1413.013	1414.52
ENST00000412433	ENSG00000241484	408.124	411.394	409.064	398.327	410.035	411.524
ENST00000469872	ENSG00000241484	375.124	378.394	376.064	365.327	377.035	378.524
ENST00000389772	ENSG00000241484	1301.124	1304.374	1302.05	1291.324	1303.013	1304.52
ENST00000495219	ENSG00000241484	473.124	476.394	474.064	463.327	475.035	476.524
ENST00000498310	ENSG00000241484	559.124	562.388	560.064	549.327	561.035	562.524
ENST00000469342	ENSG00000241484	191.277	194.174	192.114	181.508	192.962	194.392
ENST00000403565	ENSG00000056487	3413.124	3416.374	3414.05	3403.324	3415.013	3416.52
ENST00000396103	ENSG00000056487	3367.124	3370.374	3368.05	3357.324	3369.013	3370.52
ENST00000313237	ENSG00000056487	3498.124	3501.374	3499.05	3488.324	3500.013	3501.52
ENST00000629843	ENSG00000056487	3318.124	3321.374	3319.05	3308.324	3320.013	3321.52
ENST00000414269	ENSG00000056487	384.124	387.394	385.064	374.327	386.035	387.524
ENST00000431036	ENSG00000223730	752.124	755.388	753.058	742.327	754.035	755.524
ENST00000456225	ENSG00000223730	666.124	669.388	667.064	656.327	668.035	669.524
ENST00000420689	ENSG00000056487	577.124	580.388	578.064	567.327	579.035	580.524
ENST00000490679	ENSG00000056487	380.124	383.394	381.064	370.327	382.035	383.524
ENST00000460507	ENSG00000056487	335.153	338.394	336.064	325.327	337.05	338.524
ENST00000474327	ENSG00000056487	167.561	170.296	168.381	158.061	169.146	170.333
ENST00000462631	ENSG00000056487	576.124	579.388	577.064	566.327	578.035	579.524
ENST00000495348	ENSG00000056487	355.127	358.394	356.064	345.327	357.043	358.524
ENST00000424580	ENSG00000230922	1460.124	1463.374	1461.05	1450.324	1462.013	1463.52
ENST00000491522	ENSG00000056487	402.124	405.394	403.064	392.327	404.035	405.524
ENST00000426282	ENSG00000226328	1903.124	1906.374	1904.05	1893.324	1905.013	1906.52
ENST00000432502	ENSG00000226328	423.124	426.394	424.064	413.327	425.035	426.524
ENST00000609284	ENSG00000226328	537.124	540.394	538.064	527.327	539.035	540.524
ENST00000609432	ENSG00000273243	300.153	303.394	301.067	290.327	302.05	303.524
ENST00000347635	ENSG00000093000	5060.124	5063.374	5061.05	5050.324	5062.013	5063.52
ENST00000407019	ENSG00000093000	1886.124	1889.374	1887.05	1876.324	1888.013	1889.52
ENST00000424634	ENSG00000093000	406.124	409.394	407.064	396.327	408.035	409.524
ENST00000417702	ENSG00000093000	411.124	414.394	412.064	401.327	413.035	414.524
ENST00000497960	ENSG00000093000	813.124	816.388	814.058	803.327	815.035	816.524
ENST00000461437	ENSG00000093000	358.124	361.394	359.064	348.327	360.043	361.524
ENST00000434760	ENSG00000093000	590.124	593.388	591.064	580.327	592.035	593.524
ENST00000430547	ENSG00000093000	364.124	367.394	365.064	354.327	366.043	367.524
ENST00000484186	ENSG00000093000	258.153	261.394	259.067	248.333	260.061	261.524
ENST00000445721	ENSG00000093000	270.153	273.394	271.067	260.331	272.061	273.524
ENST00000493456	ENSG00000093000	305.153	308.394	306.067	295.327	307.05	308.524
ENST00000396096	ENSG00000093000	1722.124	1725.374	1723.05	1712.324	1724.013	1725.52
ENST00000461194	ENSG00000093000	377.124	380.394	378.064	367.327	379.035	380.524
ENST00000432340	ENSG00000093000	378.124	381.394	379.064	368.327	380.035	381.524
ENST00000419387	ENSG00000093000	845.124	848.374	846.05	835.324	847.013	848.52
ENST00000422489	ENSG00000093000	370.124	373.394	371.064	360.327	372.035	373.524
ENST00000486184	ENSG00000093000	648.124	651.388	649.064	638.327	650.035	651.524
ENST00000491860	ENSG00000093000	320.153	323.394	321.067	310.327	322.05	323.524
ENST00000469163	ENSG00000093000	3334.124	3337.374	3335.05	3324.324	3336.013	3337.52
ENST00000610217	ENSG00000273353	151.625	154.353	152.602	142.584	153.166	154.31
ENST00000336156	ENSG00000100364	7946.124	7949.374	7947.05	7936.324	7948.013	7949.52
ENST00000423262	ENSG00000100364	2045.124	2048.374	2046.05	2035.324	2047.013	2048.52
ENST00000251993	ENSG00000100364	2550.124	2553.374	2551.05	2540.324	2552.013	2553.52
ENST00000391627	ENSG00000100364	2450.124	2453.374	2451.05	2440.324	2452.013	2453.52
ENST00000488038	ENSG00000100364	2466.124	2469.374	2467.05	2456.324	2468.013	2469.52
ENST00000483374	ENSG00000100364	586.124	589.388	587.064	576.327	588.035	589.524
ENST00000498418	ENSG00000100364	791.124	794.388	792.058	781.327	793.035	794.524
ENST00000474515	ENSG00000100364	493.124	496.394	494.064	483.327	495.035	496.524
ENST00000493003	ENSG00000100364	413.124	416.394	414.064	403.327	415.035	416.524
ENST00000408671	ENSG00000221598	66	66	66	66	66	66
ENST00000440039	ENSG00000100364	648.124	651.388	649.064	638.327	650.035	651.524
ENST00000414854	ENSG00000100364	383.124	386.394	384.064	373.327	385.035	386.524
ENST00000424508	ENSG00000100364	452.124	455.394	453.064	442.327	454.035	455.524
ENST00000486640	ENSG00000100364	401.124	404.394	402.064	391.327	403.035	404.524
ENST00000417906	ENSG00000100364	343.141	346.394	344.064	333.327	345.043	346.524
ENST00000496226	ENSG00000100364	416.124	419.394	417.064	406.327	418.035	419.524
ENST00000492273	ENSG00000100364	230.155	233.394	231.069	220.351	232.061	233.524
ENST00000609206	ENSG00000273287	1140.124	1143.374	1141.05	1130.324	1142.013	1143.52
ENST00000445867	ENSG00000213752	314.153	317.394	315.067	304.327	316.05	317.524
ENST00000216211	ENSG00000100373	878.124	881.374	879.05	868.324	880.013	881.52
ENST00000396082	ENSG00000100373	454.124	457.394	455.064	444.327	456.035	457.524
ENST00000491671	ENSG00000100376	538.124	541.392	539.064	528.327	540.035	541.524
ENST00000216214	ENSG00000100376	3285.124	3288.374	3286.05	3275.324	3287.013	3288.52
ENST00000481447	ENSG00000100376	98.022	99.923	98.775	90.279	98.915	99.678
ENST00000441876	ENSG00000100376	1603.124	1606.374	1604.05	1593.324	1605.013	1606.52
ENST00000405673	ENSG00000100376	1439.124	1442.374	1440.05	1429.324	1441.013	1442.52
ENST00000477714	ENSG00000100376	583.124	586.388	584.064	573.327	585.035	586.524
ENST00000427777	ENSG00000100376	348.136	351.394	349.064	338.327	350.043	351.524
ENST00000452238	ENSG00000100376	410.124	413.394	411.064	400.327	412.035	413.524
ENST00000424557	ENSG00000100376	376.124	379.394	377.064	366.327	378.035	379.524
ENST00000476478	ENSG00000100376	182.708	185.513	183.5	172.93	184.359	185.699
ENST00000459849	ENSG00000100376	522.124	525.394	523.064	512.327	524.035	525.524
ENST00000476754	ENSG00000100376	502.124	505.394	503.064	492.327	504.035	505.524
ENST00000487732	ENSG00000100376	504.124	507.394	505.064	494.327	506.035	507.524
ENST00000483102	ENSG00000100376	484.124	487.394	485.064	474.327	486.035	487.524
ENST00000462361	ENSG00000100376	539.124	542.39	540.064	529.327	541.035	542.524
ENST00000479180	ENSG00000100376	476.124	479.394	477.064	466.327	478.035	479.524
ENST00000357450	ENSG00000077935	4028.124	4031.374	4029.05	4018.324	4030.013	4031.52
ENST00000404354	ENSG00000077935	3463.124	3466.374	3464.05	3453.324	3465.013	3466.52
ENST00000614167	ENSG00000128408	1306.124	1309.374	1307.05	1296.324	1308.013	1309.52
ENST00000621287	ENSG00000128408	470.124	473.394	471.064	460.327	472.035	473.524
ENST00000466226	ENSG00000128408	529.124	532.394	530.064	519.327	531.035	532.524
ENST00000454439	ENSG00000232363	372.124	375.394	373.064	362.327	374.035	375.524
ENST00000411478	ENSG00000077942	395.124	398.394	396.064	385.327	397.035	398.524
ENST00000445110	ENSG00000077942	339.153	342.394	340.064	329.327	341.044	342.524
ENST00000455233	ENSG00000077942	498.124	501.394	499.064	488.327	500.035	501.524
ENST00000402984	ENSG00000077942	2182.124	2185.374	2183.05	2172.324	2184.013	2185.52
ENST00000262722	ENSG00000077942	2078.124	2081.374	2079.05	2068.324	2080.013	2081.52
ENST00000327858	ENSG00000077942	2723.124	2726.374	2724.05	2713.324	2725.013	2726.52
ENST00000442170	ENSG00000077942	2358.124	2361.374	2359.05	2348.324	2360.013	2361.52
ENST00000340923	ENSG00000077942	2175.124	2178.374	2176.05	2165.324	2177.013	2178.52
ENST00000439835	ENSG00000077942	399.124	402.394	400.064	389.327	401.035	402.524
ENST00000450975	ENSG00000077942	286.153	289.394	287.067	276.327	288.05	289.524
ENST00000454279	ENSG00000077942	392.124	395.394	393.064	382.327	394.035	395.524
ENST00000451475	ENSG00000077942	371.124	374.394	372.064	361.327	373.035	374.524
ENST00000437711	ENSG00000077942	580.124	583.388	581.064	570.327	582.035	583.524
ENST00000460538	ENSG00000077942	370.124	373.394	371.064	360.327	372.035	373.524
ENST00000465578	ENSG00000077942	308.153	311.394	309.067	298.327	310.05	311.524
ENST00000484531	ENSG00000077942	178.888	181.662	179.676	169.172	180.566	181.827
ENST00000476366	ENSG00000077942	699.124	702.388	700.064	689.327	701.035	702.524
ENST00000460300	ENSG00000077942	426.124	429.394	427.064	416.327	428.035	429.524
ENST00000422971	ENSG00000238120	375.124	378.394	376.064	365.327	377.035	378.524
ENST00000516176	ENSG00000251985	1.319	1.351	1.359	1.404	1.394	1.353
ENST00000623075	ENSG00000280383	22939.124	22942.374	22940.05	22929.324	22941.013	22942.52
ENST00000381061	ENSG00000130638	2962.124	2965.374	2963.05	2952.324	2964.013	2965.52
ENST00000252934	ENSG00000130638	3156.124	3159.374	3157.05	3146.324	3158.013	3159.52
ENST00000498009	ENSG00000130638	700.124	703.388	701.064	690.327	702.035	703.524
ENST00000470722	ENSG00000130638	218.392	221.572	219.318	208.535	220.213	221.75
ENST00000476998	ENSG00000130638	309.153	312.394	310.067	299.327	311.05	312.524
ENST00000483549	ENSG00000130638	605.124	608.388	606.064	595.327	607.035	608.524
ENST00000435026	ENSG00000130638	480.124	483.394	481.064	470.327	482.035	483.524
ENST00000493643	ENSG00000130638	444.124	447.394	445.064	434.327	446.035	447.524
ENST00000451241	ENSG00000130638	341.152	344.394	342.064	331.327	343.043	344.524
ENST00000464482	ENSG00000130638	266.153	269.394	267.067	256.331	268.061	269.524
ENST00000585261	ENSG00000264160	75	75	75	75	75	75
ENST00000438230	ENSG00000235347	1046.124	1049.374	1047.05	1036.324	1048.013	1049.52
ENST00000402380	ENSG00000130638	391.124	394.394	392.064	381.327	393.035	394.524
ENST00000623717	ENSG00000279954	3143.124	3146.374	3144.05	3133.324	3145.013	3146.52
ENST00000451118	ENSG00000235091	632.124	635.388	633.064	622.327	634.035	635.524
ENST00000339464	ENSG00000188064	3746.124	3749.374	3747.05	3736.324	3748.013	3749.52
ENST00000409496	ENSG00000188064	2112.124	2115.374	2113.05	2102.324	2114.013	2115.52
ENST00000410089	ENSG00000188064	2029.124	2032.374	2030.05	2019.324	2031.013	2032.52
ENST00000410058	ENSG00000188064	541.124	544.388	542.064	531.327	543.035	544.524
ENST00000428540	ENSG00000188064	348.136	351.394	349.064	338.327	350.043	351.524
ENST00000624893	ENSG00000280424	3989.124	3992.374	3990.05	3979.324	3991.013	3992.52
ENST00000608290	ENSG00000273145	1034.124	1037.374	1035.05	1024.324	1036.013	1037.52
ENST00000609737	ENSG00000231711	3985.124	3988.374	3986.05	3975.324	3987.013	3988.52
ENST00000421538	ENSG00000231711	2411.124	2414.374	2412.05	2401.324	2413.013	2414.52
ENST00000444890	ENSG00000231711	320.153	323.394	321.067	310.327	322.05	323.524
ENST00000396008	ENSG00000182257	2644.124	2647.374	2645.05	2634.324	2646.013	2647.52
ENST00000608644	ENSG00000273289	295.153	298.394	296.067	285.327	297.05	298.524
ENST00000416202	ENSG00000241990	291.153	294.394	292.067	281.327	293.05	294.524
ENST00000381051	ENSG00000197182	702.124	705.388	703.064	692.327	704.035	705.524
ENST00000451166	ENSG00000241990	704.124	707.388	705.064	694.327	706.035	707.524
ENST00000445441	ENSG00000241990	120.714	122.962	121.564	112.513	121.878	122.921
ENST00000439423	ENSG00000231010	1008.124	1011.374	1009.05	998.324	1010.013	1011.52
ENST00000412643	ENSG00000235159	694.124	697.388	695.064	684.327	696.035	697.524
ENST00000443490	ENSG00000197182	321.153	324.394	322.067	311.327	323.05	324.524
ENST00000435439	ENSG00000197182	2091.124	2094.374	2092.05	2081.324	2093.013	2094.52
ENST00000360737	ENSG00000197182	4387.124	4390.374	4388.05	4377.324	4389.013	4390.52
ENST00000579667	ENSG00000266533	83	83	83	83	83	83
ENST00000362116	ENSG00000197182	74	74	74	74	74	74
ENST00000581461	ENSG00000197182	92	92	92	92	92	92
ENST00000385140	ENSG00000197182	83	83	83	83	83	83
ENST00000440343	ENSG00000186951	196.103	199.029	196.891	186.302	197.779	199.249
ENST00000415785	ENSG00000186951	358.124	361.394	359.064	348.327	360.043	361.524
ENST00000262735	ENSG00000186951	9792.124	9795.374	9793.05	9782.324	9794.013	9795.52
ENST00000420804	ENSG00000186951	399.124	402.394	400.064	389.327	401.035	402.524
ENST00000460086	ENSG00000186951	260.153	263.394	261.067	250.331	262.061	263.524
ENST00000407236	ENSG00000186951	9822.124	9825.374	9823.05	9812.324	9824.013	9825.52
ENST00000496865	ENSG00000186951	276.153	279.394	277.067	266.331	278.061	279.524
ENST00000624793	ENSG00000186951	1383.124	1386.374	1384.05	1373.324	1385.013	1386.52
