transcript_id	gene_id	gene_name
ENST00000447421	ENSG00000183765	CHEK2
ENST00000433028	ENSG00000183765	CHEK2
ENST00000464581	ENSG00000183765	CHEK2
ENST00000491919	ENSG00000183765	CHEK2
ENST00000425190	ENSG00000183765	CHEK2
ENST00000439346	ENSG00000183765	CHEK2
ENST00000439200	ENSG00000183765	CHEK2
ENST00000382565	ENSG00000183765	CHEK2
ENST00000454252	ENSG00000183765	CHEK2
ENST00000398017	ENSG00000183765	CHEK2
ENST00000216027	ENSG00000100209	HSCB
ENST00000450178	ENSG00000100209	HSCB
ENST00000398941	ENSG00000100209	HSCB
ENST00000420442	ENSG00000100209	HSCB
ENST00000485599	ENSG00000100209	HSCB
ENST00000483861	ENSG00000100209	HSCB
ENST00000495977	ENSG00000100209	HSCB
ENST00000249064	ENSG00000159873	CCDC117
ENST00000448492	ENSG00000159873	CCDC117
ENST00000421503	ENSG00000159873	CCDC117
ENST00000453543	ENSG00000159873	CCDC117
ENST00000444523	ENSG00000159873	CCDC117
ENST00000432510	ENSG00000159873	CCDC117
ENST00000216037	ENSG00000100219	XBP1
ENST00000403532	ENSG00000100219	XBP1
ENST00000484256	ENSG00000100219	XBP1
ENST00000611155	ENSG00000100219	XBP1
ENST00000405219	ENSG00000100219	XBP1
ENST00000344347	ENSG00000100219	XBP1
ENST00000482720	ENSG00000100219	XBP1
ENST00000458080	ENSG00000226471	CTA-292E10.6
ENST00000418292	ENSG00000226471	CTA-292E10.6
ENST00000585003	ENSG00000226471	CTA-292E10.6
ENST00000451486	ENSG00000226471	CTA-292E10.6
ENST00000422972	ENSG00000226471	CTA-292E10.6
ENST00000607919	ENSG00000272858	CTA-292E10.8
ENST00000447099	ENSG00000224256	CTA-292E10.7
ENST00000544604	ENSG00000183579	ZNRF3
ENST00000402174	ENSG00000183579	ZNRF3
ENST00000406323	ENSG00000183579	ZNRF3
ENST00000412798	ENSG00000235786	ZNRF3-IT1
ENST00000325660	ENSG00000177993	ZNRF3-AS1
ENST00000216071	ENSG00000100249	C22orf31
ENST00000400335	ENSG00000183762	KREMEN1
ENST00000327813	ENSG00000183762	KREMEN1
ENST00000407188	ENSG00000183762	KREMEN1
ENST00000453585	ENSG00000183762	KREMEN1
ENST00000474001	ENSG00000183762	KREMEN1
ENST00000479755	ENSG00000183762	KREMEN1
ENST00000456740	ENSG00000226772	CTA-747E2.10
ENST00000364001	ENSG00000200871	RNU6-810P
ENST00000516143	ENSG00000251952	RNU6-1219P
ENST00000334018	ENSG00000186998	EMID1
ENST00000429226	ENSG00000186998	EMID1
ENST00000404755	ENSG00000186998	EMID1
ENST00000404820	ENSG00000186998	EMID1
ENST00000430127	ENSG00000186998	EMID1
ENST00000435427	ENSG00000186998	EMID1
ENST00000484039	ENSG00000186998	EMID1
ENST00000433143	ENSG00000186998	EMID1
ENST00000473933	ENSG00000186998	EMID1
ENST00000488820	ENSG00000186998	EMID1
ENST00000487477	ENSG00000186998	EMID1
ENST00000216085	ENSG00000100263	RHBDD3
ENST00000413137	ENSG00000100263	RHBDD3
ENST00000496342	ENSG00000100263	RHBDD3
ENST00000414672	ENSG00000100263	RHBDD3
ENST00000406335	ENSG00000100263	RHBDD3
ENST00000493894	ENSG00000100263	RHBDD3
ENST00000488106	ENSG00000100263	RHBDD3
ENST00000433125	ENSG00000237015	CTA-984G1.5
ENST00000444626	ENSG00000182944	EWSR1
ENST00000332050	ENSG00000182944	EWSR1
ENST00000629659	ENSG00000182944	EWSR1
ENST00000397938	ENSG00000182944	EWSR1
ENST00000436425	ENSG00000182944	EWSR1
ENST00000447973	ENSG00000182944	EWSR1
ENST00000485037	ENSG00000182944	EWSR1
ENST00000406548	ENSG00000182944	EWSR1
ENST00000437155	ENSG00000182944	EWSR1
ENST00000415761	ENSG00000182944	EWSR1
ENST00000331029	ENSG00000182944	EWSR1
ENST00000483415	ENSG00000182944	EWSR1
ENST00000414183	ENSG00000182944	EWSR1
ENST00000333395	ENSG00000182944	EWSR1
ENST00000455726	ENSG00000182944	EWSR1
ENST00000332035	ENSG00000182944	EWSR1
ENST00000493426	ENSG00000182944	EWSR1
ENST00000479135	ENSG00000182944	EWSR1
ENST00000469669	ENSG00000182944	EWSR1
ENST00000483629	ENSG00000182944	EWSR1
ENST00000360091	ENSG00000182944	EWSR1
ENST00000610553	ENSG00000182944	EWSR1
ENST00000616432	ENSG00000185340	GAS2L1
ENST00000416823	ENSG00000185340	GAS2L1
ENST00000428622	ENSG00000185340	GAS2L1
ENST00000406549	ENSG00000185340	GAS2L1
ENST00000610653	ENSG00000185340	GAS2L1
ENST00000621062	ENSG00000185340	GAS2L1
ENST00000487341	ENSG00000185340	GAS2L1
ENST00000618518	ENSG00000185340	GAS2L1
ENST00000611648	ENSG00000185340	GAS2L1
ENST00000491016	ENSG00000185340	GAS2L1
ENST00000401450	ENSG00000100276	RASL10A
ENST00000216101	ENSG00000100276	RASL10A
ENST00000608559	ENSG00000100276	RASL10A
ENST00000474590	ENSG00000100276	RASL10A
ENST00000608014	ENSG00000273216	AC002059.10
ENST00000482818	ENSG00000100280	AP1B1
ENST00000432560	ENSG00000100280	AP1B1
ENST00000357586	ENSG00000100280	AP1B1
ENST00000405198	ENSG00000100280	AP1B1
ENST00000317368	ENSG00000100280	AP1B1
ENST00000402502	ENSG00000100280	AP1B1
ENST00000415447	ENSG00000100280	AP1B1
ENST00000472057	ENSG00000100280	AP1B1
ENST00000421126	ENSG00000100280	AP1B1
ENST00000415756	ENSG00000100280	AP1B1
ENST00000473606	ENSG00000100280	AP1B1
ENST00000625572	ENSG00000280968	MIR3653
ENST00000459538	ENSG00000239127	SNORD125
ENST00000439655	ENSG00000242156	AC000041.8
ENST00000616792	ENSG00000278292	RFPL4AP6
ENST00000461286	ENSG00000225465	RFPL1S
ENST00000539579	ENSG00000225465	RFPL1S
ENST00000419368	ENSG00000225465	RFPL1S
ENST00000619824	ENSG00000274457	AC000041.10
ENST00000354373	ENSG00000128250	RFPL1
ENST00000634116	ENSG00000282816	AC000035.3
ENST00000310624	ENSG00000100285	NEFH
ENST00000490103	ENSG00000100296	THOC5
ENST00000397871	ENSG00000100296	THOC5
ENST00000397872	ENSG00000100296	THOC5
ENST00000442555	ENSG00000100296	THOC5
ENST00000472164	ENSG00000100296	THOC5
ENST00000358079	ENSG00000100296	THOC5
ENST00000397873	ENSG00000100296	THOC5
ENST00000484924	ENSG00000100296	THOC5
ENST00000443089	ENSG00000100296	THOC5
ENST00000492707	ENSG00000100296	THOC5
ENST00000488052	ENSG00000100296	THOC5
ENST00000475187	ENSG00000100296	THOC5
ENST00000440771	ENSG00000100296	THOC5
ENST00000455450	ENSG00000100296	THOC5
ENST00000428374	ENSG00000100296	THOC5
ENST00000414902	ENSG00000100296	THOC5
ENST00000418021	ENSG00000100296	THOC5
ENST00000411969	ENSG00000234208	CTA-256D12.11
ENST00000216121	ENSG00000184117	NIPSNAP1
ENST00000437094	ENSG00000184117	NIPSNAP1
ENST00000415100	ENSG00000184117	NIPSNAP1
ENST00000455496	ENSG00000184117	NIPSNAP1
ENST00000496944	ENSG00000184117	NIPSNAP1
ENST00000494966	ENSG00000184117	NIPSNAP1
ENST00000413209	ENSG00000186575	NF2
ENST00000338641	ENSG00000186575	NF2
ENST00000403435	ENSG00000186575	NF2
ENST00000361452	ENSG00000186575	NF2
ENST00000403999	ENSG00000186575	NF2
ENST00000334961	ENSG00000186575	NF2
ENST00000353887	ENSG00000186575	NF2
ENST00000432151	ENSG00000186575	NF2
ENST00000361166	ENSG00000186575	NF2
ENST00000361676	ENSG00000186575	NF2
ENST00000397789	ENSG00000186575	NF2
ENST00000437636	ENSG00000233010	RPEP4
ENST00000416352	ENSG00000232396	RP1-76B20.11
ENST00000451180	ENSG00000232396	RP1-76B20.11
ENST00000420180	ENSG00000239446	RP1-76B20.12
ENST00000216144	ENSG00000100314	CABP7
ENST00000344318	ENSG00000100319	ZMAT5
ENST00000489010	ENSG00000100319	ZMAT5
ENST00000364106	ENSG00000200976	Y_RNA
ENST00000330029	ENSG00000184076	UQCR10
ENST00000401406	ENSG00000184076	UQCR10
ENST00000307790	ENSG00000100325	ASCC2
ENST00000542393	ENSG00000100325	ASCC2
ENST00000487486	ENSG00000100325	ASCC2
ENST00000472433	ENSG00000100325	ASCC2
ENST00000458594	ENSG00000100325	ASCC2
ENST00000397771	ENSG00000100325	ASCC2
ENST00000411532	ENSG00000100325	ASCC2
ENST00000483380	ENSG00000100325	ASCC2
ENST00000478812	ENSG00000100325	ASCC2
ENST00000464287	ENSG00000100325	ASCC2
ENST00000449900	ENSG00000100325	ASCC2
ENST00000431535	ENSG00000100325	ASCC2
ENST00000495967	ENSG00000100325	ASCC2
ENST00000412689	ENSG00000100325	ASCC2
ENST00000465667	ENSG00000100325	ASCC2
ENST00000463203	ENSG00000100325	ASCC2
ENST00000495681	ENSG00000100325	ASCC2
ENST00000462454	ENSG00000100325	ASCC2
ENST00000453160	ENSG00000100325	ASCC2
ENST00000460313	ENSG00000100325	ASCC2
ENST00000477074	ENSG00000100325	ASCC2
ENST00000454854	ENSG00000100325	ASCC2
ENST00000492821	ENSG00000100325	ASCC2
ENST00000401950	ENSG00000100330	MTMR3
ENST00000333027	ENSG00000100330	MTMR3
ENST00000495098	ENSG00000100330	MTMR3
ENST00000445401	ENSG00000100330	MTMR3
ENST00000323630	ENSG00000100330	MTMR3
ENST00000351488	ENSG00000100330	MTMR3
ENST00000415511	ENSG00000100330	MTMR3
ENST00000406629	ENSG00000100330	MTMR3
ENST00000480776	ENSG00000100330	MTMR3
ENST00000487907	ENSG00000100330	MTMR3
ENST00000492087	ENSG00000100330	MTMR3
ENST00000491251	ENSG00000100330	MTMR3
ENST00000384724	ENSG00000207455	RNU6-331P
ENST00000624945	ENSG00000279159	RP3-394A18.1
ENST00000621576	ENSG00000275818	MIR6818
ENST00000429350	ENSG00000227117	HORMAD2-AS1
ENST00000453743	ENSG00000227117	HORMAD2-AS1
ENST00000432568	ENSG00000227117	HORMAD2-AS1
ENST00000453616	ENSG00000227201	CNN2P1
ENST00000336726	ENSG00000176635	HORMAD2
ENST00000450612	ENSG00000176635	HORMAD2
ENST00000403975	ENSG00000176635	HORMAD2
ENST00000491605	ENSG00000176635	HORMAD2
ENST00000423857	ENSG00000226573	CTA-85E5.7
ENST00000451219	ENSG00000225971	CTA-85E5.6
ENST00000432360	ENSG00000225676	RP3-438O4.4
ENST00000447565	ENSG00000232530	RP1-102K2.6
ENST00000249075	ENSG00000128342	LIF
ENST00000403987	ENSG00000128342	LIF
ENST00000608354	ENSG00000268812	RP1-102K2.8
ENST00000215781	ENSG00000099985	OSM
ENST00000403389	ENSG00000099985	OSM
ENST00000403463	ENSG00000099985	OSM
ENST00000623328	ENSG00000279699	RP1-102K2.9
ENST00000459785	ENSG00000239282	GATSL3
ENST00000407689	ENSG00000239282	GATSL3
ENST00000404953	ENSG00000239282	GATSL3
ENST00000440839	ENSG00000239282	GATSL3
ENST00000421236	ENSG00000239282	GATSL3
ENST00000497605	ENSG00000239282	GATSL3
ENST00000415484	ENSG00000239282	GATSL3
ENST00000425691	ENSG00000239282	GATSL3
ENST00000463795	ENSG00000239282	GATSL3
ENST00000471480	ENSG00000239282	GATSL3
ENST00000492159	ENSG00000239282	GATSL3
ENST00000440704	ENSG00000239282	GATSL3
ENST00000464854	ENSG00000239282	GATSL3
ENST00000498572	ENSG00000239282	GATSL3
ENST00000330168	ENSG00000248751	RP1-130H16.18
ENST00000434987	ENSG00000248751	RP1-130H16.18
ENST00000434291	ENSG00000248751	RP1-130H16.18
ENST00000418047	ENSG00000248751	RP1-130H16.18
ENST00000447976	ENSG00000248751	RP1-130H16.18
ENST00000215790	ENSG00000099992	TBC1D10A
ENST00000467596	ENSG00000099992	TBC1D10A
ENST00000462073	ENSG00000099992	TBC1D10A
ENST00000403477	ENSG00000099992	TBC1D10A
ENST00000403362	ENSG00000099992	TBC1D10A
ENST00000433426	ENSG00000099992	TBC1D10A
ENST00000466666	ENSG00000099992	TBC1D10A
ENST00000437122	ENSG00000099992	TBC1D10A
ENST00000393906	ENSG00000099992	TBC1D10A
ENST00000490449	ENSG00000099992	TBC1D10A
ENST00000215793	ENSG00000099995	SF3A1
ENST00000411423	ENSG00000099995	SF3A1
ENST00000444440	ENSG00000099995	SF3A1
ENST00000485618	ENSG00000099995	SF3A1
ENST00000498259	ENSG00000099995	SF3A1
ENST00000447376	ENSG00000099995	SF3A1
ENST00000471037	ENSG00000099995	SF3A1
ENST00000471342	ENSG00000099995	SF3A1
ENST00000463818	ENSG00000099995	SF3A1
ENST00000496189	ENSG00000099995	SF3A1
ENST00000399824	ENSG00000187860	CCDC157
ENST00000405659	ENSG00000187860	CCDC157
ENST00000338306	ENSG00000187860	CCDC157
ENST00000445005	ENSG00000187860	CCDC157
ENST00000430839	ENSG00000187860	CCDC157
ENST00000475975	ENSG00000187860	CCDC157
ENST00000482413	ENSG00000187860	CCDC157
ENST00000332468	ENSG00000099999	RNF215
ENST00000619645	ENSG00000099999	RNF215
ENST00000631046	ENSG00000099999	RNF215
ENST00000630264	ENSG00000099999	RNF215
ENST00000421022	ENSG00000099999	RNF215
ENST00000382363	ENSG00000099999	RNF215
ENST00000215798	ENSG00000099999	RNF215
ENST00000463319	ENSG00000099999	RNF215
ENST00000473077	ENSG00000099999	RNF215
ENST00000431544	ENSG00000099999	RNF215
ENST00000615189	ENSG00000100003	SEC14L2
ENST00000428195	ENSG00000100003	SEC14L2
ENST00000617837	ENSG00000100003	SEC14L2
ENST00000619483	ENSG00000100003	SEC14L2
ENST00000416523	ENSG00000100003	SEC14L2
ENST00000437022	ENSG00000100003	SEC14L2
ENST00000452649	ENSG00000100003	SEC14L2
ENST00000405717	ENSG00000100003	SEC14L2
ENST00000402592	ENSG00000100003	SEC14L2
ENST00000459728	ENSG00000100003	SEC14L2
ENST00000429917	ENSG00000100003	SEC14L2
ENST00000415072	ENSG00000100003	SEC14L2
ENST00000485482	ENSG00000100003	SEC14L2
ENST00000484486	ENSG00000100003	SEC14L2
ENST00000464335	ENSG00000100003	SEC14L2
ENST00000483116	ENSG00000100003	SEC14L2
ENST00000620251	ENSG00000100003	SEC14L2
ENST00000454552	ENSG00000249590	RP4-539M6.19
ENST00000439838	ENSG00000249590	RP4-539M6.19
ENST00000439023	ENSG00000249590	RP4-539M6.19
ENST00000608677	ENSG00000273350	RP4-539M6.20
ENST00000410983	ENSG00000222915	RNU6-564P
ENST00000608952	ENSG00000272689	RP4-539M6.21
ENST00000266263	ENSG00000242114	MTFP1
ENST00000629597	ENSG00000242114	MTFP1
ENST00000614920	ENSG00000242114	MTFP1
ENST00000355143	ENSG00000242114	MTFP1
ENST00000412752	ENSG00000242114	MTFP1
ENST00000407550	ENSG00000242114	MTFP1
ENST00000607893	ENSG00000273428	RP4-539M6.22
ENST00000366413	ENSG00000273428	RP4-539M6.22
ENST00000426397	ENSG00000230137	RP4-539M6.18
ENST00000403066	ENSG00000100012	SEC14L3
ENST00000215812	ENSG00000100012	SEC14L3
ENST00000540910	ENSG00000100012	SEC14L3
ENST00000402286	ENSG00000100012	SEC14L3
ENST00000434642	ENSG00000100012	SEC14L3
ENST00000401751	ENSG00000100012	SEC14L3
ENST00000435069	ENSG00000100012	SEC14L3
ENST00000610936	ENSG00000181123	RP4-539M6.14
ENST00000628773	ENSG00000181123	RP4-539M6.14
ENST00000610156	ENSG00000181123	RP4-539M6.14
ENST00000610737	ENSG00000181123	RP4-539M6.14
ENST00000442126	ENSG00000181123	RP4-539M6.14
ENST00000453285	ENSG00000214161	SDC4P
ENST00000255858	ENSG00000133488	SEC14L4
ENST00000321205	ENSG00000133488	SEC14L4
ENST00000320982	ENSG00000133488	SEC14L4
ENST00000381982	ENSG00000133488	SEC14L4
ENST00000402034	ENSG00000214491	SEC14L6
ENST00000437871	ENSG00000214491	SEC14L6
ENST00000448467	ENSG00000225774	SIRPAP1
ENST00000406955	ENSG00000128242	GAL3ST1
ENST00000402321	ENSG00000128242	GAL3ST1
ENST00000402369	ENSG00000128242	GAL3ST1
ENST00000401975	ENSG00000128242	GAL3ST1
ENST00000338911	ENSG00000128242	GAL3ST1
ENST00000406361	ENSG00000128242	GAL3ST1
ENST00000441967	ENSG00000128242	GAL3ST1
ENST00000431313	ENSG00000128242	GAL3ST1
ENST00000452827	ENSG00000128242	GAL3ST1
ENST00000437282	ENSG00000128242	GAL3ST1
ENST00000416358	ENSG00000128242	GAL3ST1
ENST00000427899	ENSG00000128242	GAL3ST1
ENST00000423299	ENSG00000128242	GAL3ST1
ENST00000443136	ENSG00000128242	GAL3ST1
ENST00000423371	ENSG00000128242	GAL3ST1
ENST00000428682	ENSG00000128242	GAL3ST1
ENST00000453479	ENSG00000128242	GAL3ST1
ENST00000426220	ENSG00000128242	GAL3ST1
ENST00000447224	ENSG00000128242	GAL3ST1
ENST00000411821	ENSG00000128242	GAL3ST1
ENST00000445645	ENSG00000128242	GAL3ST1
ENST00000448604	ENSG00000128242	GAL3ST1
ENST00000354694	ENSG00000100029	PES1
ENST00000402281	ENSG00000100029	PES1
ENST00000441668	ENSG00000100029	PES1
ENST00000405677	ENSG00000100029	PES1
ENST00000488719	ENSG00000100029	PES1
ENST00000402284	ENSG00000100029	PES1
ENST00000335214	ENSG00000100029	PES1
ENST00000406208	ENSG00000100029	PES1
ENST00000477762	ENSG00000100029	PES1
ENST00000433575	ENSG00000100029	PES1
ENST00000466614	ENSG00000100029	PES1
ENST00000467368	ENSG00000100029	PES1
ENST00000492986	ENSG00000100029	PES1
ENST00000432130	ENSG00000223831	RP1-56J10.8
ENST00000215838	ENSG00000185339	TCN2
ENST00000423350	ENSG00000185339	TCN2
ENST00000450638	ENSG00000185339	TCN2
ENST00000405742	ENSG00000185339	TCN2
ENST00000407817	ENSG00000185339	TCN2
ENST00000471659	ENSG00000185339	TCN2
ENST00000493542	ENSG00000185339	TCN2
ENST00000343605	ENSG00000100036	SLC35E4
ENST00000406566	ENSG00000100036	SLC35E4
ENST00000451479	ENSG00000100036	SLC35E4
ENST00000430175	ENSG00000167065	DUSP18
ENST00000404885	ENSG00000167065	DUSP18
ENST00000407308	ENSG00000167065	DUSP18
ENST00000461301	ENSG00000167065	DUSP18
ENST00000377087	ENSG00000167065	DUSP18
ENST00000412865	ENSG00000167065	DUSP18
ENST00000403268	ENSG00000167065	DUSP18
ENST00000334679	ENSG00000167065	DUSP18
ENST00000342474	ENSG00000167065	DUSP18
ENST00000442752	ENSG00000167065	DUSP18
ENST00000510957	ENSG00000250318	CTA-963H5.5
ENST00000438716	ENSG00000184792	OSBP2
ENST00000407373	ENSG00000184792	OSBP2
ENST00000403222	ENSG00000184792	OSBP2
ENST00000332585	ENSG00000184792	OSBP2
ENST00000446658	ENSG00000184792	OSBP2
ENST00000477355	ENSG00000184792	OSBP2
ENST00000445781	ENSG00000184792	OSBP2
ENST00000401475	ENSG00000184792	OSBP2
ENST00000464341	ENSG00000184792	OSBP2
ENST00000496367	ENSG00000184792	OSBP2
ENST00000424224	ENSG00000184792	OSBP2
ENST00000437268	ENSG00000184792	OSBP2
ENST00000454145	ENSG00000184792	OSBP2
ENST00000453621	ENSG00000184792	OSBP2
ENST00000431368	ENSG00000184792	OSBP2
ENST00000535268	ENSG00000184792	OSBP2
ENST00000452656	ENSG00000184792	OSBP2
ENST00000496575	ENSG00000184792	OSBP2
ENST00000433183	ENSG00000184792	OSBP2
ENST00000580767	ENSG00000264661	MIR3200
ENST00000424380	ENSG00000237977	EIF4HP2
ENST00000432624	ENSG00000235989	MORC2-AS1
ENST00000422995	ENSG00000235989	MORC2-AS1
ENST00000609557	ENSG00000235989	MORC2-AS1
ENST00000441558	ENSG00000235989	MORC2-AS1
ENST00000397641	ENSG00000133422	MORC2
ENST00000429468	ENSG00000133422	MORC2
ENST00000445980	ENSG00000133422	MORC2
ENST00000215862	ENSG00000133422	MORC2
ENST00000469915	ENSG00000133422	MORC2
ENST00000476152	ENSG00000133422	MORC2
ENST00000540687	ENSG00000253352	TUG1
ENST00000566220	ENSG00000253352	TUG1
ENST00000519077	ENSG00000253352	TUG1
ENST00000521091	ENSG00000253352	TUG1
ENST00000569149	ENSG00000253352	TUG1
ENST00000563812	ENSG00000253352	TUG1
ENST00000602393	ENSG00000253352	TUG1
ENST00000602971	ENSG00000253352	TUG1
ENST00000569384	ENSG00000253352	TUG1
ENST00000610654	ENSG00000276664	TUG1_1
ENST00000614234	ENSG00000276057	TUG1_2
ENST00000616187	ENSG00000276965	TUG1_3
ENST00000619464	ENSG00000275307	TUG1_4
ENST00000602847	ENSG00000269987	RP3-430N8.11
ENST00000602955	ENSG00000269972	RP3-430N8.10
ENST00000623789	ENSG00000278920	RP3-412A9.17
ENST00000488974	ENSG00000240186	RN7SL633P
ENST00000432777	ENSG00000183963	SMTN
ENST00000422839	ENSG00000183963	SMTN
ENST00000426927	ENSG00000183963	SMTN
ENST00000482444	ENSG00000183963	SMTN
ENST00000440425	ENSG00000183963	SMTN
ENST00000475548	ENSG00000183963	SMTN
ENST00000497697	ENSG00000183963	SMTN
ENST00000358743	ENSG00000183963	SMTN
ENST00000347557	ENSG00000183963	SMTN
ENST00000333137	ENSG00000183963	SMTN
ENST00000489337	ENSG00000183963	SMTN
ENST00000438223	ENSG00000183963	SMTN
ENST00000619644	ENSG00000183963	SMTN
ENST00000612341	ENSG00000183963	SMTN
ENST00000416786	ENSG00000183963	SMTN
ENST00000431481	ENSG00000183963	SMTN
ENST00000460658	ENSG00000183963	SMTN
ENST00000466272	ENSG00000183963	SMTN
ENST00000455608	ENSG00000183963	SMTN
ENST00000404574	ENSG00000183963	SMTN
ENST00000493335	ENSG00000183963	SMTN
ENST00000624247	ENSG00000183963	SMTN
ENST00000472911	ENSG00000183963	SMTN
ENST00000504335	ENSG00000183963	SMTN
ENST00000609017	ENSG00000273387	RP3-412A9.16
ENST00000402395	ENSG00000198832	SELM
ENST00000490967	ENSG00000198832	SELM
ENST00000400299	ENSG00000198832	SELM
ENST00000611680	ENSG00000198832	SELM
ENST00000465536	ENSG00000198832	SELM
ENST00000491958	ENSG00000198832	SELM
ENST00000495533	ENSG00000198832	SELM
ENST00000460642	ENSG00000198832	SELM
ENST00000469262	ENSG00000198832	SELM
ENST00000465447	ENSG00000198832	SELM
ENST00000420779	ENSG00000235573	RP3-412A9.12
ENST00000463528	ENSG00000185133	INPP5J
ENST00000620191	ENSG00000185133	INPP5J
ENST00000412277	ENSG00000185133	INPP5J
ENST00000412985	ENSG00000185133	INPP5J
ENST00000331075	ENSG00000185133	INPP5J
ENST00000461241	ENSG00000185133	INPP5J
ENST00000420017	ENSG00000185133	INPP5J
ENST00000400294	ENSG00000185133	INPP5J
ENST00000405300	ENSG00000185133	INPP5J
ENST00000404390	ENSG00000185133	INPP5J
ENST00000402238	ENSG00000185133	INPP5J
ENST00000404453	ENSG00000185133	INPP5J
ENST00000401755	ENSG00000185133	INPP5J
ENST00000215885	ENSG00000100078	PLA2G3
ENST00000397595	ENSG00000214125	RP3-412A9.15
ENST00000583386	ENSG00000264141	MIR3928
ENST00000494514	ENSG00000138942	RNF185
ENST00000326132	ENSG00000138942	RNF185
ENST00000471384	ENSG00000138942	RNF185
ENST00000518626	ENSG00000138942	RNF185
ENST00000426256	ENSG00000138942	RNF185
ENST00000468921	ENSG00000138942	RNF185
ENST00000266252	ENSG00000138942	RNF185
ENST00000526089	ENSG00000254835	RNF185-AS1
ENST00000462625	ENSG00000182541	LIMK2
ENST00000406516	ENSG00000182541	LIMK2
ENST00000331728	ENSG00000182541	LIMK2
ENST00000425203	ENSG00000182541	LIMK2
ENST00000333611	ENSG00000182541	LIMK2
ENST00000340552	ENSG00000182541	LIMK2
ENST00000465937	ENSG00000182541	LIMK2
ENST00000482270	ENSG00000182541	LIMK2
ENST00000467301	ENSG00000182541	LIMK2
ENST00000362825	ENSG00000199695	RNU6-1128P
ENST00000365149	ENSG00000202019	Y_RNA
ENST00000215912	ENSG00000100100	PIK3IP1
ENST00000480654	ENSG00000100100	PIK3IP1
ENST00000441972	ENSG00000100100	PIK3IP1
ENST00000493034	ENSG00000100100	PIK3IP1
ENST00000402249	ENSG00000100100	PIK3IP1
ENST00000443175	ENSG00000100100	PIK3IP1
ENST00000440456	ENSG00000228839	PIK3IP1-AS1
ENST00000451161	ENSG00000228839	PIK3IP1-AS1
ENST00000391240	ENSG00000212542	RNA5SP496
ENST00000266269	ENSG00000100105	PATZ1
ENST00000405309	ENSG00000100105	PATZ1
ENST00000351933	ENSG00000100105	PATZ1
ENST00000494109	ENSG00000100105	PATZ1
ENST00000465287	ENSG00000100105	PATZ1
ENST00000215919	ENSG00000100105	PATZ1
ENST00000504184	ENSG00000213888	LINC01521
ENST00000614284	ENSG00000213888	LINC01521
ENST00000383888	ENSG00000206615	RNU6-338P
ENST00000331457	ENSG00000185721	DRG1
ENST00000416465	ENSG00000185721	DRG1
ENST00000433341	ENSG00000185721	DRG1
ENST00000486584	ENSG00000185721	DRG1
ENST00000469673	ENSG00000185721	DRG1
ENST00000548143	ENSG00000185721	DRG1
ENST00000441289	ENSG00000184708	EIF4ENIF1
ENST00000344710	ENSG00000184708	EIF4ENIF1
ENST00000495101	ENSG00000184708	EIF4ENIF1
ENST00000397525	ENSG00000184708	EIF4ENIF1
ENST00000330125	ENSG00000184708	EIF4ENIF1
ENST00000397523	ENSG00000184708	EIF4ENIF1
ENST00000445424	ENSG00000184708	EIF4ENIF1
ENST00000475437	ENSG00000184708	EIF4ENIF1
ENST00000487671	ENSG00000184708	EIF4ENIF1
ENST00000418321	ENSG00000184708	EIF4ENIF1
ENST00000423097	ENSG00000184708	EIF4ENIF1
ENST00000397518	ENSG00000184708	EIF4ENIF1
ENST00000397520	ENSG00000184708	EIF4ENIF1
ENST00000464523	ENSG00000240591	RP11-247I13.11
ENST00000483736	ENSG00000240591	RP11-247I13.11
ENST00000362378	ENSG00000199248	RNU6-28P
ENST00000465646	ENSG00000198089	SFI1
ENST00000540643	ENSG00000198089	SFI1
ENST00000432498	ENSG00000198089	SFI1
ENST00000443011	ENSG00000198089	SFI1
ENST00000465437	ENSG00000198089	SFI1
ENST00000411518	ENSG00000198089	SFI1
ENST00000400289	ENSG00000198089	SFI1
ENST00000444859	ENSG00000198089	SFI1
ENST00000400288	ENSG00000198089	SFI1
ENST00000382162	ENSG00000198089	SFI1
ENST00000524296	ENSG00000198089	SFI1
ENST00000629688	ENSG00000198089	SFI1
ENST00000450787	ENSG00000198089	SFI1
ENST00000486708	ENSG00000198089	SFI1
ENST00000476010	ENSG00000198089	SFI1
ENST00000484806	ENSG00000198089	SFI1
ENST00000452250	ENSG00000198089	SFI1
ENST00000478887	ENSG00000198089	SFI1
ENST00000467357	ENSG00000198089	SFI1
ENST00000417682	ENSG00000198089	SFI1
ENST00000425671	ENSG00000198089	SFI1
ENST00000488883	ENSG00000198089	SFI1
ENST00000466991	ENSG00000198089	SFI1
ENST00000491973	ENSG00000198089	SFI1
ENST00000463436	ENSG00000198089	SFI1
ENST00000495107	ENSG00000198089	SFI1
ENST00000474741	ENSG00000198089	SFI1
ENST00000476577	ENSG00000198089	SFI1
ENST00000464333	ENSG00000198089	SFI1
ENST00000357852	ENSG00000198089	SFI1
ENST00000444403	ENSG00000233733	H2AFZP6
ENST00000416920	ENSG00000229169	RP11-247I13.6
ENST00000445477	ENSG00000214093	RP11-247I13.3
ENST00000382151	ENSG00000241878	PISD
ENST00000460723	ENSG00000241878	PISD
ENST00000437808	ENSG00000241878	PISD
ENST00000266095	ENSG00000241878	PISD
ENST00000473770	ENSG00000241878	PISD
ENST00000397500	ENSG00000241878	PISD
ENST00000435900	ENSG00000241878	PISD
