gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000232545	KB-318B8.7	384.169574487159	388.394	386.064	375.327	387.035	384.169574487159
ENSG00000232564	RP4-591N18.2	1762.52	1762.52	1762.52	1762.52	1762.52	1762.52
ENSG00000232603	LL22NC03-22A12.12	124.9475	124.9475	124.9475	124.9475	124.9475	124.9475
ENSG00000232655	CTA-397C4.2	457.078	457.078	457.078	457.078	457.078	457.078
ENSG00000232707	AP1B1P2	3.146	3.146	3.146	3.146	3.146	3.146
ENSG00000232710	RP4-669P10.16	484.327	484.327	484.327	484.327	484.327	484.327
ENSG00000232754	RP1-85F18.6	185.3245	185.3245	185.3245	185.3245	185.3245	185.3245
ENSG00000232771	PPP1R26P5	3491.0675	3491.0675	3491.0675	3491.0675	3491.0675	3491.0675
ENSG00000232775	BMS1P22	503.407055555556	503.407055555556	503.407055555556	503.407055555556	503.407055555556	503.407055555556
ENSG00000232897	RP11-191L9.5	567.077	567.077	567.077	567.077	567.077	567.077
ENSG00000232926	AC000078.5	506.78076484868	506.78076484868	510.064	499.327	511.035	506.78076484868
ENSG00000233010	RPEP4	429.124	432.394	428.308186379149	419.327	428.308186379149	432.524
ENSG00000233080	LINC01399	473.591690503668	473.591690503668	473.591690503668	465.327	477.035	478.524
ENSG00000233157	RP3-388M5.8	539.124	540.568767503582	540.064	540.568767503582	540.568767503582	542.524
ENSG00000233179	RP11-536P6.3	395.078	395.078	395.078	395.078	395.078	395.078
ENSG00000233360	Z83844.1	1762.324	1762.324	1762.324	1762.324	1762.324	1762.324
ENSG00000233388	RP4-569D19.5	1549.90795613159	1549.90795613159	1549.90795613159	1543.324	1549.90795613159	1556.52
ENSG00000233408	LA16c-23H5.4	1123.013	1123.013	1123.013	1123.013	1123.013	1123.013
ENSG00000233471	KRT18P62	1114.0675	1114.0675	1114.0675	1114.0675	1114.0675	1114.0675
ENSG00000233521	RP5-1172A22.1	379.124	407.653297472947	407.653297472947	454.327	381.035	420.774239805441
ENSG00000233574	CTA-929C8.5	108.865	108.865	108.865	108.865	108.865	108.865
ENSG00000233577	RP3-462D8.2	254.088916666667	254.088916666667	254.088916666667	254.088916666667	254.088916666667	254.088916666667
ENSG00000233603	JTBP1	85.8461666666667	85.8461666666667	85.8461666666667	85.8461666666667	85.8461666666667	85.8461666666667
ENSG00000233632	RP1-302D9.5	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333
ENSG00000233720	LL22NC03-30E12.11	88.323	88.323	88.323	88.323	88.323	88.323
ENSG00000233733	H2AFZP6	221.2265	221.2265	221.2265	221.2265	221.2265	221.2265
ENSG00000233739	RP5-1039K5.13	241.090166666667	241.090166666667	241.090166666667	241.090166666667	241.090166666667	241.090166666667
ENSG00000233764	MTCO1P20	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667
ENSG00000233866	LA16c-4G1.3	413.078	413.078	413.078	413.078	413.078	413.078
ENSG00000233903	Z83851.4	370.581339192361	370.581339192361	370.581339192361	362.327	374.035	375.524
ENSG00000233995	KB-67B5.12	444.078	444.078	444.078	444.078	444.078	444.078
ENSG00000234009	RPL5P34	721.524	721.524	721.524	721.524	721.524	721.524
ENSG00000234121	GPM6BP3	18.8291666666667	18.8291666666667	18.8291666666667	18.8291666666667	18.8291666666667	18.8291666666667
ENSG00000234208	CTA-256D12.11	122.226	122.226	122.226	122.226	122.226	122.226
ENSG00000234300	LINC00229	327.085833333333	327.085833333333	327.085833333333	327.085833333333	327.085833333333	327.085833333333
ENSG00000234353	AP000347.4	732.797662631704	736.388	732.797662631704	723.327	735.035	736.524
ENSG00000234381	MED15P7	649.077	649.077	649.077	649.077	649.077	649.077
ENSG00000234409	CCDC188	769.67107757535	458.394	769.67107757535	1292.324	769.67107757535	769.67107757535
ENSG00000234479	AP1B1P1	349.195916666667	349.195916666667	349.195916666667	349.195916666667	349.195916666667	349.195916666667
ENSG00000234503	KB-1592A4.14	601.077	601.077	601.077	601.077	601.077	601.077
ENSG00000234626	RP1-149A16.12	189.163166666667	189.163166666667	189.163166666667	189.163166666667	189.163166666667	189.163166666667
ENSG00000234630	LL22NC03-2H8.4	351.081333333333	351.081333333333	351.081333333333	351.081333333333	351.081333333333	351.081333333333
ENSG00000234688	RP1-293L6.1	459.124	459.593759679132	460.064	459.593759679132	459.593759679132	459.593759679132
ENSG00000234726	LL22NC03-123E1.5	1069.0675	1069.0675	1069.0675	1069.0675	1069.0675	1069.0675
ENSG00000234735	AL022237.3	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667
ENSG00000234764	E2F6P1	562.327	562.327	562.327	562.327	562.327	562.327
ENSG00000234869	RP3-439F8.1	2778.76639783916	2778.76639783916	2778.76639783916	2778.76639783916	2778.013	2779.52
ENSG00000234884	CTA-407F11.8	265.061	265.061	265.061	265.061	265.061	265.061
ENSG00000234891	RP1-288L1.5	598.388	598.388	598.388	598.388	598.388	598.388
ENSG00000234892	Z82214.2	815.076	815.076	815.076	815.076	815.076	815.076
ENSG00000234913	XXbac-B476C20.13	2320.124	2323.374	2321.05	2322.0158287916	2322.013	2323.52
ENSG00000234928	AP000344.3	746.035	746.035	746.035	746.035	746.035	746.035
ENSG00000234965	SHISA8	1232.124	1235.374	1233.05	1234.01612683849	1234.01612683849	1235.52
ENSG00000234979	CITF22-24E5.1	376.124	376.124	376.124	376.124	376.124	376.124
ENSG00000235062	BCRP5	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667
ENSG00000235091	WI2-85898F10.1	632.077	632.077	632.077	632.077	632.077	632.077
ENSG00000235111	RP1-29C18.8	2802.124	2801.40228842296	2803.05	2792.324	2804.013	2805.52
ENSG00000235154	CTA-280A3__B.2	199.764833333333	199.764833333333	199.764833333333	199.764833333333	199.764833333333	199.764833333333
ENSG00000235159	RP6-109B7.4	694.124	697.388	695.064	684.327	693.668273272186	697.524
ENSG00000235209	CTA-150C2.13	505.078	505.078	505.078	505.078	505.078	505.078
ENSG00000235237	RP1-151B14.6	457.078	457.078	457.078	457.078	457.078	457.078
ENSG00000235246	RP1-5O6.5	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000235271	LINC01422	340.083333333333	340.083333333333	340.083333333333	340.083333333333	340.083333333333	340.083333333333
ENSG00000235295	FLJ41941	2206.0675	2206.0675	2206.0675	2206.0675	2206.0675	2206.0675
ENSG00000235328	AC006946.12	157.914833333333	157.914833333333	157.914833333333	157.914833333333	157.914833333333	157.914833333333
ENSG00000235343	AC005301.8	1068.0675	1068.0675	1068.0675	1068.0675	1068.0675	1068.0675
ENSG00000235347	RP1-37M3.8	1046.0675	1046.0675	1046.0675	1046.0675	1046.0675	1046.0675
ENSG00000235445	XXbac-B476C20.14	188.561019175078	192.239	190.226	179.599	188.561019175078	192.483
ENSG00000235478	AC006946.15	1002.124	1005.374	1003.05	1003.51506917492	1003.51506917492	1003.51506917492
ENSG00000235485	RP1-101G11.2	2021.0675	2021.0675	2021.0675	2021.0675	2021.0675	2021.0675
ENSG00000235513	RP4-756G23.5	1485.45579547722	2330.374	2328.05	597.327	2329.013	2330.52
ENSG00000235568	NFAM1	5429.124	5432.374	5430.05	5419.324	5431.013	5432.52
ENSG00000235573	RP3-412A9.12	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333
ENSG00000235578	XXbac-B33L19.4	263.331	263.331	263.331	263.331	263.331	263.331
ENSG00000235617	XXbac-B476C20.10	111.5015	111.5015	111.5015	111.5015	111.5015	111.5015
ENSG00000235647	RP1-172B20.6	994.0675	994.0675	994.0675	994.0675	994.0675	994.0675
ENSG00000235689	AP000351.13	102.766166666667	102.766166666667	102.766166666667	102.766166666667	102.766166666667	102.766166666667
ENSG00000235759	ARHGAP42P3	2337.013	2337.013	2337.013	2337.013	2337.013	2337.013
ENSG00000235776	AC000089.3	631.524	631.524	631.524	631.524	631.524	631.524
ENSG00000235786	ZNRF3-IT1	501.124	498.960180160446	498.960180160446	491.327	498.960180160446	504.524
ENSG00000235954	TTC28-AS1	1282.61955562283	1525.91497907248	1257.40261916816	744.964549159316	851.664946789312	859.949332469609
ENSG00000235969	CHEK2P4	85.0236666666667	85.0236666666667	85.0236666666667	85.0236666666667	85.0236666666667	85.0236666666667
ENSG00000235989	MORC2-AS1	1860.374	1860.374	1860.374	1860.374	1860.374	1860.374
ENSG00000235992	GRAMD4P2	924.0675	924.0675	924.0675	924.0675	924.0675	924.0675
ENSG00000236003	AC007050.17	479.078	479.078	479.078	479.078	479.078	479.078
ENSG00000236052	LL22NC03-86D4.1	584.077	584.077	584.077	584.077	584.077	584.077
ENSG00000236054	LL22NC03-104C7.1	286.786053008162	286.786053008162	286.786053008162	286.786053008162	286.05	287.524
ENSG00000236079	RP1-32I10.11	279.087833333333	279.087833333333	279.087833333333	279.087833333333	279.087833333333	279.087833333333
ENSG00000236097	BNIP3P2	404.078	404.078	404.078	404.078	404.078	404.078
ENSG00000236117	RP4-754E20__A.5	780.035	780.035	780.035	780.035	780.035	780.035
ENSG00000236118	LL22NC03-30E12.10	115.043666666667	115.043666666667	115.043666666667	115.043666666667	115.043666666667	115.043666666667
ENSG00000236132	CTA-440B3.1	304.085833333333	304.085833333333	304.085833333333	304.085833333333	304.085833333333	304.085833333333
ENSG00000236235	LA16c-13E4.3	198.7925	198.7925	198.7925	198.7925	198.7925	198.7925
ENSG00000236272	Z82214.3	358.079333333333	358.079333333333	358.079333333333	358.079333333333	358.079333333333	358.079333333333
ENSG00000236323	BMP6P1	506.078	506.078	506.078	506.078	506.078	506.078
ENSG00000236325	AC005300.5	200.739333333333	200.739333333333	200.739333333333	200.739333333333	200.739333333333	200.739333333333
ENSG00000236464	CTA-796E4.3	42.4231666666667	42.4231666666667	42.4231666666667	42.4231666666667	42.4231666666667	42.4231666666667
ENSG00000236499	LINC00896	1954.79997693516	1958.374	1954.79997693516	1945.324	1957.013	1958.52
ENSG00000236540	AC006547.13	573.623393939394	573.623393939394	573.623393939394	573.623393939394	573.623393939394	573.623393939394
ENSG00000236611	AP000343.2	174.841	174.841	174.841	174.841	174.841	174.841
ENSG00000236641	CTA-221G9.7	309.085833333333	309.085833333333	309.085833333333	309.085833333333	309.085833333333	309.085833333333
ENSG00000236666	POTEH-AS1	2395.013	2395.013	2395.013	2395.013	2395.013	2395.013
ENSG00000236670	KRT18P5	1118.124	1121.374	1119.05	1108.324	1120.013	1121.52
ENSG00000236754	AC004019.13	1665.124	1662.47909515264	1662.47909515264	1655.324	1667.013	1662.47909515264
ENSG00000236794	BCRP8	92.4978333333333	92.4978333333333	92.4978333333333	92.4978333333333	92.4978333333333	92.4978333333333
ENSG00000236831	YME1L1P1	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000236850	BMS1P20	1603.124	1606.374	1604.05	1593.324	1605.013	1606.52
ENSG00000236858	CTA-992D9.6	2210.124	2210.124	2210.124	2210.124	2210.124	2210.124
ENSG00000236867	RP3-522J7.5	292.085833333333	292.085833333333	292.085833333333	292.085833333333	292.085833333333	292.085833333333
ENSG00000236890	XXbac-B476C20.11	57.1918333333333	57.1918333333333	57.1918333333333	57.1918333333333	57.1918333333333	57.1918333333333
ENSG00000237015	CTA-984G1.5	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667
ENSG00000237037	NDUFA6-AS1	2777.124	1813.89603380155	1757.00933314084	1527.55031383917	2001.05764364729	2003.95280788262
ENSG00000237127	LL22NC03-84E4.8	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667
ENSG00000237129	MTCYBP34	497.078	497.078	497.078	497.078	497.078	497.078
ENSG00000237214	RP11-12M9.3	409.078	409.078	409.078	409.078	409.078	409.078
ENSG00000237299	LA16c-60G3.6	395.078	395.078	395.078	395.078	395.078	395.078
ENSG00000237316	RP1-288L1.4	376.078	376.078	376.078	376.078	376.078	376.078
ENSG00000237347	AC004461.4	230.092333333333	230.092333333333	230.092333333333	230.092333333333	230.092333333333	230.092333333333
ENSG00000237358	AC007064.25	179.587166666667	179.587166666667	179.587166666667	179.587166666667	179.587166666667	179.587166666667
ENSG00000237387	CTA-407F11.7	487.078	487.078	487.078	487.078	487.078	487.078
ENSG00000237406	NDUFA9P1	962.124	965.374	961.858324670804	952.324	964.013	965.52
ENSG00000237407	KB-1183D5.14	602.077	602.077	602.077	602.077	602.077	602.077
ENSG00000237428	LL22NC03-22A12.9	1388.0675	1388.0675	1388.0675	1388.0675	1388.0675	1388.0675
ENSG00000237438	CECR7	1351.55364985793	2321.72722835842	1787.11589070188	2370.40264321233	2293.6912802847	1262.24624478009
ENSG00000237439	RP1-127L4.10	457.078	457.078	457.078	457.078	457.078	457.078
ENSG00000237446	RHEBP3	179.587166666667	179.587166666667	179.587166666667	179.587166666667	179.587166666667	179.587166666667
ENSG00000237472	AP000361.2	149.600333333333	149.600333333333	149.600333333333	149.600333333333	149.600333333333	149.600333333333
ENSG00000237476	XXbac-B135H6.15	511.124	509.365647350753	512.064	501.327	513.035	509.365647350753
ENSG00000237517	DGCR5	4774.19887913284	4593.06839825102	4835.70406345116	5309.324	5321.013	2722.38089627682
ENSG00000237601	AP000358.5	24.1478333333333	24.1478333333333	24.1478333333333	24.1478333333333	24.1478333333333	24.1478333333333
ENSG00000237668	RPS15AP38	199.764833333333	199.764833333333	199.764833333333	199.764833333333	199.764833333333	199.764833333333
ENSG00000237689	AC007064.24	327.153	330.394	328.067	317.327	326.656366096887	330.524
ENSG00000237835	AC007064.22	187.248333333333	187.248333333333	187.248333333333	187.248333333333	187.248333333333	187.248333333333
ENSG00000237862	RP1-63G5.7	1791.18272965636	1795.374	1793.05	1782.324	1794.013	1791.18272965636
ENSG00000237948	MTATP6P20	391.035	391.035	391.035	391.035	391.035	391.035
ENSG00000237977	EIF4HP2	390.124	393.394	391.064	380.327	392.035	393.524
ENSG00000238120	LINC01589	365.327	365.327	365.327	365.327	365.327	365.327
ENSG00000238125	SLC9A3P2	1848.0675	1848.0675	1848.0675	1848.0675	1848.0675	1848.0675
ENSG00000238153	CTA-714B7.4	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333
ENSG00000238192	LL22NC03-121E8.4	325.085833333333	325.085833333333	325.085833333333	325.085833333333	325.085833333333	325.085833333333
ENSG00000238195	CTA-503F6.2	139.497333333333	139.497333333333	139.497333333333	139.497333333333	139.497333333333	139.497333333333
ENSG00000238498	SNORD13P1	2.302	2.302	2.302	2.302	2.302	2.302
ENSG00000238584	RNU7-167P	62	62	62	62	62	62
ENSG00000238875	RN7SKP210	97.5986666666667	97.5986666666667	97.5986666666667	97.5986666666667	97.5986666666667	97.5986666666667
ENSG00000239127	SNORD125	96	96	96	96	96	96
ENSG00000239249	RN7SL757P	133.567	133.567	133.567	133.567	133.567	133.567
ENSG00000239282	GATSL3	572.825280417762	323.840293965874	437.428403353589	1251.48306415838	284.855338307487	1341.12178838205
ENSG00000239435	KCNMB3P1	3212.91522522459	3212.91522522459	3212.91522522459	3206.324	3212.91522522459	3219.52
ENSG00000239446	RP1-76B20.12	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667
ENSG00000239511	POM121L7	2231.0675	2231.0675	2231.0675	2231.0675	2231.0675	2231.0675
ENSG00000239547	RN7SL843P	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000239674	RP1-127L4.7	108.865	108.865	108.865	108.865	108.865	108.865
ENSG00000239713	APOBEC3G	856.735184807856	2605.374	1201.74606194965	1669.80193106524	1785.77854881678	1688.11700287933
ENSG00000239900	ADSL	993.771643092974	1278.55093496301	1651.15237447417	1398.54205947356	1239.50366074194	1324.55465332749
ENSG00000239989	AC008132.14	218.296666666667	218.296666666667	218.296666666667	218.296666666667	218.296666666667	218.296666666667
ENSG00000240122	FABP5P11	224.1615	224.1615	224.1615	224.1615	224.1615	224.1615
ENSG00000240160	RN7SL263P	123.126333333333	123.126333333333	123.126333333333	123.126333333333	123.126333333333	123.126333333333
ENSG00000240186	RN7SL633P	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000240591	RP11-247I13.11	358.986785036141	358.986785036141	443.064	317.327	329.05	358.986785036141
ENSG00000240647	RN7SL305P	115.043666666667	115.043666666667	115.043666666667	115.043666666667	115.043666666667	115.043666666667
ENSG00000240972	MIF	576.803291037979	504.735269423206	507.513314181167	431.089729663411	396.399911241283	465.384101675909
ENSG00000241333	RN7SL385P	110.622333333333	110.622333333333	110.622333333333	110.622333333333	110.622333333333	110.622333333333
ENSG00000241360	PDXP	1544.86815733914	1527.46985809007	1537.9038339221	1469.52778984334	1450.32266666682	1491.89558342785
ENSG00000241484	ARHGAP8	2732.124	2183.25730967053	1763.80642799121	1446.07461259044	1659.45720518255	1622.74754610318
ENSG00000241527	CA15P1	734.035	734.035	734.035	734.035	734.035	734.035
ENSG00000241693	RN7SL704P	108.865	108.865	108.865	108.865	108.865	108.865
ENSG00000241717	VWFP1	2734.124	2737.374	2735.05	2735.63998535179	2736.013	2735.63998535179
ENSG00000241832	CECR3	1743.5314335136	1743.5314335136	1743.05	1743.5314335136	1744.013	1743.5314335136
ENSG00000241838	LA16c-3G11.7	948.600615556428	948.600615556428	948.600615556428	940.324	952.013	953.52
ENSG00000241878	PISD	1716.26533204942	1708.15847213341	1688.18860249581	1831.8964992539	1683.89833901193	2117.89461546543
ENSG00000241954	RP1-149A16.17	271.088333333333	271.088333333333	271.088333333333	271.088333333333	271.088333333333	271.088333333333
ENSG00000241973	PI4KA	5509.2640426569	5275.66780883983	4323.29823596472	3693.4319660739	4366.55769979254	2932.07897289298
ENSG00000241990	PRR34-AS1	704.124	398.957509615063	705.064	307.926258824502	121.878	322.623684200008
ENSG00000242082	RP1-90G24.10	703.124	706.388	704.064	693.327	705.035	702.372069004778
ENSG00000242114	MTFP1	859.725123020904	721.388	719.064	1042.9413062645	1027.16472684698	845.204234551586
ENSG00000242156	AC000041.8	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667
ENSG00000242247	ARFGAP3	2684.124	2687.374	2685.05	2150.05547459192	2574.08807736463	2200.10435260528
ENSG00000242251	RN7SL20P	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000242259	C22orf39	1604.77348640386	1610.53840166085	1490.86355912498	1681.04934757963	1724.63194052236	1387.28272772097
ENSG00000242876	RN7SL812P	115.034984426478	115.034984426478	114.446	115.034984426478	115.034984426478	115.627
ENSG00000243156	MICAL3	4638.57626228956	4625.28255420645	4881.8627788358	4956.13912453945	4878.04695996242	3892.98083241501
ENSG00000243453	COX7BP1	80.8150097011687	80.8150097011687	80.8150097011687	76.671	80.8150097011687	85.183
ENSG00000243519	IGLVIVOR22-2	159.777833333333	159.777833333333	159.777833333333	159.777833333333	159.777833333333	159.777833333333
ENSG00000243762	AC006547.8	352.200415328204	352.200415328204	354.064	343.327	355.043	356.524
ENSG00000243811	APOBEC3D	988.124	682.2898379323	989.05	1453.38143338229	519.255843747824	2358.52
ENSG00000243902	ELFN2	1797.124	1800.374	1798.05	1798.51548053049	1798.51548053049	1798.51548053049
ENSG00000244296	RN7SL168P	113.264166666667	113.264166666667	113.264166666667	113.264166666667	113.264166666667	113.264166666667
ENSG00000244425	RN7SL268P	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667
ENSG00000244486	SCARF2	3059.124	3062.374	2312.68911411909	1827.18507091	1971.83157017571	1960.10175206779
ENSG00000244491	RP3-508I15.18	290.05	290.05	290.05	290.05	290.05	290.05
ENSG00000244509	APOBEC3C	1146.24023600814	2648.374	1326.00128825571	2635.324	2647.013	2648.52
ENSG00000244625	MIATNB	410.124	547.909998001557	592.136185836774	536.720305194626	551.39526739755	643.66313424532
ENSG00000244627	RP3-449O17.1	427.922795692687	596.262390370669	505.786756941712	595.137813801141	543.355818797184	571.141838067804
ENSG00000244671	RN7SL280P	113.395	113.395	113.395	113.395	113.395	113.395
ENSG00000244723	ASLP1	464.078	464.078	464.078	464.078	464.078	464.078
ENSG00000244752	CRYBB2	715.711180281544	716.388	715.711180281544	715.711180281544	715.035	715.711180281544
ENSG00000248405	PRR5-ARHGAP8	1417.124	1419.6569467116	1245.76699984573	1088.324	1100.013	1245.76699984573
ENSG00000248409	KB-1269D1.8	456.078	456.078	456.078	456.078	456.078	456.078
ENSG00000248751	RP1-130H16.18	1801.124	1730.10010435809	1719.10328949488	1668.324	1680.013	1719.10328949488
ENSG00000249222	ATP5L2	622.82326375626	629.388	622.82326375626	616.327	622.82326375626	622.82326375626
ENSG00000249263	PARP4P3	147.755666666667	147.755666666667	147.755666666667	147.755666666667	147.755666666667	147.755666666667
ENSG00000249288	SLC25A15P5	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667	90.8211666666667
ENSG00000249310	APOBEC3B-AS1	518.078	518.078	518.078	518.078	518.078	518.078
ENSG00000249333	LL22NC03-23C6.12	202.687333333333	202.687333333333	202.687333333333	202.687333333333	202.687333333333	202.687333333333
ENSG00000249590	RP4-539M6.19	1297.124	1300.374	1077.81808663047	988.189308919941	988.189308919941	524.524
ENSG00000249680	TUBA3GP	1152.0675	1152.0675	1152.0675	1152.0675	1152.0675	1152.0675
ENSG00000249923	XXbac-B444P24.8	2057.2116718267	2058.374	2056.05	2057.2116718267	2057.2116718267	2057.2116718267
ENSG00000250261	CCDC74BP1	950.0675	950.0675	950.0675	950.0675	950.0675	950.0675
ENSG00000250318	CTA-963H5.5	435.875557181175	435.875557181175	435.875557181175	429.327	435.875557181175	442.524
ENSG00000250470	AP000351.3	175.787333333333	175.787333333333	175.787333333333	175.787333333333	175.787333333333	175.787333333333
ENSG00000250479	CHCHD10	259.420640097786	234.935864112307	227.467766450174	206.381627291852	221.489560820543	218.517015323935
ENSG00000251322	SHANK3	6918.124	6928.55681393082	6919.05	6908.324	6920.013	6921.52
ENSG00000251357	AP000350.10	605.327	605.327	605.327	605.327	605.327	605.327
ENSG00000251890	RNA5SP497	97	97	97	97	97	97
ENSG00000251913	RNU6-513P	2.302	2.302	2.302	2.302	2.302	2.302
ENSG00000251940	SNORA15	94	94	94	94	94	94
ENSG00000251952	RNU6-1219P	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667
ENSG00000251985	RNU6-1161P	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000252020	SCARNA17	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667
ENSG00000252143	SCARNA17	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667	17.9186666666667
ENSG00000252225	Y_RNA	91	91	91	91	91	91
ENSG00000252267	RNA5SP495	4.76333333333333	4.76333333333333	4.76333333333333	4.76333333333333	4.76333333333333	4.76333333333333
ENSG00000252412	Y_RNA	95	95	95	95	95	95
ENSG00000252603	RNU6ATAC22P	89	89	89	89	89	89
ENSG00000252859	RNU6-375P	100	100	100	100	100	100
ENSG00000252909	RNU6-201P	61	61	61	61	61	61
ENSG00000253007	SNORA76	13.342	13.342	13.342	13.342	13.342	13.342
ENSG00000253120	IGLV2-34	116.8315	116.8315	116.8315	116.8315	116.8315	116.8315
ENSG00000253126	IGLVI-56	171.040666666667	171.040666666667	171.040666666667	171.040666666667	171.040666666667	171.040666666667
ENSG00000253152	IGLV3-17	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667
ENSG00000253234	IGLV2-5	111.5015	111.5015	111.5015	111.5015	111.5015	111.5015
ENSG00000253239	IGLVI-70	217.318333333333	217.318333333333	217.318333333333	217.318333333333	217.318333333333	217.318333333333
ENSG00000253242	IGLVIV-64	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667
ENSG00000253329	IGLV3-30	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667
ENSG00000253338	IGLV3-29	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667
ENSG00000253352	TUG1	4187.62490135988	3887.18263443079	3895.8371697584	4009.19279392242	3942.73857825949	3820.74944474506
ENSG00000253448	IGLV3-6	88.323	88.323	88.323	88.323	88.323	88.323
ENSG00000253451	IGLV2-28	135.891833333333	135.891833333333	135.891833333333	135.891833333333	135.891833333333	135.891833333333
ENSG00000253460	IGKV2OR22-3	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333
ENSG00000253481	IGKV1OR22-1	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333
ENSG00000253546	IGLVVI-22-1	57.9101666666667	57.9101666666667	57.9101666666667	57.9101666666667	57.9101666666667	57.9101666666667
ENSG00000253590	IGLV3-13	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667
ENSG00000253631	IGLV7-35	169.1675	169.1675	169.1675	169.1675	169.1675	169.1675
ENSG00000253637	IGLVV-58	135.891833333333	135.891833333333	135.891833333333	135.891833333333	135.891833333333	135.891833333333
ENSG00000253691	IGKV2OR22-4	194.925	194.925	194.925	194.925	194.925	194.925
ENSG00000253752	IGLVI-63	211.455833333333	211.455833333333	211.455833333333	211.455833333333	211.455833333333	211.455833333333
ENSG00000253779	IGLVVI-25-1	87.4925	87.4925	87.4925	87.4925	87.4925	87.4925
ENSG00000253786	IGLV3-15	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667
ENSG00000253794	IGLV10-67	155.141333333333	155.141333333333	155.141333333333	155.141333333333	155.141333333333	155.141333333333
ENSG00000253818	IGLV1-41	233.091333333333	233.091333333333	233.091333333333	233.091333333333	233.091333333333	233.091333333333
ENSG00000253822	IGLV3-24	48.2031666666667	48.2031666666667	48.2031666666667	48.2031666666667	48.2031666666667	48.2031666666667
ENSG00000253823	IGLV1-62	268.088333333333	268.088333333333	268.088333333333	268.088333333333	268.088333333333	268.088333333333
ENSG00000253874	IGLVIV-66-1	287.085833333333	287.085833333333	287.085833333333	287.085833333333	287.085833333333	287.085833333333
ENSG00000253889	IGLVI-38	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667
ENSG00000253913	IGLV3-26	134.0995	134.0995	134.0995	134.0995	134.0995	134.0995
ENSG00000253920	IGLV3-31	129.5495	129.5495	129.5495	129.5495	129.5495	129.5495
ENSG00000253935	IGLVIV-53	194.925	194.925	194.925	194.925	194.925	194.925
ENSG00000253963	IGLV3-2	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333
ENSG00000254029	IGLC4	86.668	86.668	86.668	86.668	86.668	86.668
ENSG00000254030	IGLC5	125.8685	125.8685	125.8685	125.8685	125.8685	125.8685
ENSG00000254073	IGLVVII-41-1	21.6561666666667	21.6561666666667	21.6561666666667	21.6561666666667	21.6561666666667	21.6561666666667
ENSG00000254075	IGLVV-66	170.101	170.101	170.101	170.101	170.101	170.101
ENSG00000254077	IGLV3-7	106.236666666667	106.236666666667	106.236666666667	106.236666666667	106.236666666667	106.236666666667
ENSG00000254127	IGLCOR22-1	146.837833333333	146.837833333333	146.837833333333	146.837833333333	146.837833333333	146.837833333333
ENSG00000254161	IGLVIV-65	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333
