task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
538	1a/069cba	1651	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:45:56.584	10.5s	9s	249.0%	1.2 GB	34.6 GB	161.6 MB	1.1 MB
568	47/5214ae	29365	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:27.779	41.1s	34s	179.0%	1.3 GB	8.1 GB	720 MB	9.2 MB
562	26/ecf64f	9646	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:57:51.953	28.9s	20s	183.4%	973.6 MB	8 GB	466.1 MB	978.4 KB
560	f5/d70cfd	10950	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:51.560	32s	24s	197.6%	831.3 MB	8 GB	566.4 MB	1.1 MB
566	42/0598b6	15942	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:00.180	25.6s	22s	185.1%	1.1 GB	8 GB	618 MB	1.1 MB
570	97/12be90	12042	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:54.905	30.5s	24s	189.6%	1.1 GB	8.1 GB	779 MB	1.1 MB
561	5b/01125a	27263	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:23.652	28s	22s	185.8%	881.1 MB	8 GB	482 MB	1 MB
580	be/84a798	26874	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:23.865	25.6s	21s	177.5%	426.1 MB	8 GB	209.8 MB	844 KB
571	f2/39171d	11412	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:53.209	31.9s	25s	203.1%	1.3 GB	8.2 GB	911.2 MB	1.1 MB
564	84/77e714	10212	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:57:52.968	30.7s	24s	187.5%	699.3 MB	8 GB	470.4 MB	1.1 MB
579	76/ce013f	10428	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:53.817	29.2s	24s	183.3%	584.7 MB	8 GB	764.5 MB	1004.6 KB
573	44/c3c275	11583	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:54.108	30.7s	25s	189.6%	1.7 GB	8 GB	1 GB	1.1 MB
575	91/34cdac	26698	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:23.409	30.8s	23s	180.6%	513.7 MB	8 GB	400.4 MB	1 MB
563	92/83dd74	10015	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:57:52.561	28.7s	23s	186.0%	1013 MB	8 GB	680.2 MB	1 MB
576	a8/789783	10238	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:53.182	25.8s	21s	185.6%	1.2 GB	8 GB	579.5 MB	937 KB
574	c4/08394a	9404	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:49.503	30.1s	22s	187.4%	653.1 MB	8 GB	617.2 MB	979.3 KB
578	9e/45521d	11857	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:54.531	30.1s	25s	193.4%	873.5 MB	8 GB	723.1 MB	1.2 MB
567	5b/2c4045	27066	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:24.788	29.6s	24s	186.4%	540.6 MB	8 GB	646.2 MB	1 MB
572	da/03087d	26761	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:59:23.582	30.2s	23s	185.3%	592.8 MB	8 GB	415.1 MB	1005.3 KB
569	c4/58f2ba	10512	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:49.379	33.6s	20s	216.7%	1.1 GB	8.1 GB	614.4 MB	1.1 MB
539	b3/e1c0e4	19009	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:22.673	30.2s	26s	196.4%	1.4 GB	8 GB	624.2 MB	1.2 MB
577	e2/dd00d6	11724	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:58:54.360	29s	24s	180.2%	1.2 GB	8 GB	616.6 MB	990.4 KB
509	34/a14290	18208	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:21.041	30.6s	25s	202.0%	1.1 GB	8.2 GB	486.1 MB	1.2 MB
585	2e/5739da	15828	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:50:28.477	7.5s	6s	313.6%	398.9 MB	8 GB	96.9 MB	866.1 KB
511	6a/918174	3969	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:52.057	27.2s	22s	202.2%	732.1 MB	7.9 GB	458.9 MB	1.2 MB
512	93/3f0223	18381	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:21.641	28.5s	25s	206.6%	637.7 MB	8 GB	299 MB	1.1 MB
541	6c/f09542	19431	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:27.407	25.1s	21s	203.8%	736.9 MB	8 GB	454.3 MB	927.4 KB
546	3a/7b39d2	22779	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:56:23.370	23.3s	21s	213.7%	684.4 MB	8 GB	537.9 MB	1 MB
587	75/f4727f	13298	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (UHRRep2)	CACHED	0	2025-07-22 12:01:51.073	23.1s	20s	114.6%	1 GB	1.1 GB	7.6 GB	9.8 MB
594	03/b8ecd6	26873	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (UHRRep2)	CACHED	0	2025-07-22 12:02:15.172	2.4s	0ms	61.5%	15.6 MB	20.8 MB	9.9 MB	5.6 KB
545	81/fc48bd	1698	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:53.199	28.4s	25s	212.4%	1 GB	8.1 GB	459.1 MB	1.3 MB
542	e5/5313bf	31887	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:48.067	27.5s	19s	240.3%	1 GB	8 GB	343.9 MB	1.2 MB
547	c8/49de55	18563	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:56:17.775	25.2s	20s	182.0%	584.1 MB	8 GB	163.5 MB	729.3 KB
543	e9/8fe596	18634	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:21.839	27.4s	23s	183.8%	966.8 MB	8 GB	375.7 MB	1 MB
548	d5/07858b	15301	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:15.527	25.9s	22s	208.3%	1.1 GB	8 GB	395.8 MB	979.7 KB
596	2b/239e4b	28484	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (UHRRep2)	CACHED	0	2025-07-22 12:02:19.307	15.6s	13s	102.6%	363.3 MB	433 MB	5.9 GB	335.5 KB
551	26/b6ed94	14419	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:09.214	24.4s	18s	246.9%	879.4 MB	8 GB	487.8 MB	999.2 KB
558	02/ac060a	18750	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:18.015	26s	22s	194.8%	838 MB	8 GB	498.9 MB	914 KB
597	6d/97ffc6	28852	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (UHRRep2)	CACHED	0	2025-07-22 12:02:20.315	53.8s	51s	99.5%	3 GB	3 GB	4.3 GB	26.3 MB
549	b2/0ecaa2	4474	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:52.580	25.6s	22s	198.8%	829.8 MB	7.9 GB	340.4 MB	984 KB
559	8b/893b6c	31664	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:43.587	28.3s	20s	235.3%	1.2 GB	8 GB	665.6 MB	1 MB
552	2e/385ef7	3715	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:51.215	25.9s	21s	206.0%	910.5 MB	8 GB	690.8 MB	840.3 KB
554	01/45a636	19051	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:18.938	26.1s	22s	191.2%	658.4 MB	8 GB	390.5 MB	1015.9 KB
555	30/12a6c2	3894	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:51.680	26.3s	21s	204.3%	765.5 MB	7.9 GB	406 MB	1 MB
544	32/df8bc0	30956	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:41.431	27.8s	21s	234.4%	1.1 GB	8 GB	409.1 MB	1 MB
629	2d/4a4e2e	4644	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (UHRRep1)	CACHED	0	2025-07-22 11:56:46.701	11.3s	10s	281.2%	543.6 MB	8 GB	111.4 MB	1.5 MB
556	9c/0a1b8a	18245	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:17.100	54.1s	47s	166.8%	1.5 GB	8.2 GB	951.5 MB	1.5 MB
553	8c/0b099a	2173	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:49.078	25.6s	21s	196.9%	964.3 MB	8 GB	562.5 MB	868.3 KB
581	62/9fb0fe	21534	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:25.820	26.7s	24s	196.0%	692.9 MB	8 GB	452.4 MB	1006 KB
589	55/c3a9e8	17579	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (UHRRep3)	CACHED	0	2025-07-22 12:50:36.941	15.6s	14.1s	354.4%	1.3 GB	26.1 GB	275.3 MB	21.2 MB
550	45/c6b7cb	4592	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:52.921	24.8s	21s	217.4%	933.8 MB	8 GB	500.3 MB	849.1 KB
618	bc/6f4066	20010	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:27:04.668	36.8s	24s	183.9%	3 GB	34.6 GB	541.5 MB	1.1 MB
586	56/f2bc72	17243	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:14.661	28s	22s	207.1%	923.6 MB	7.9 GB	687.8 MB	867.2 KB
610	be/7f2c4f	26713	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:34:45.831	37.8s	28s	184.2%	3.2 GB	34.9 GB	638 MB	1.1 MB
616	90/adaf7d	28145	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:35:23.683	39.5s	26s	175.7%	2.8 GB	34.7 GB	401.5 MB	1.1 MB
614	de/e66027	1592	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:38:02.546	28.6s	27s	189.9%	2.4 GB	34.7 GB	283 MB	1.1 MB
604	a0/5daa9a	18779	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:34:02.592	43.2s	30s	166.2%	2.8 GB	34.6 GB	561 MB	1.1 MB
607	35/d2206f	2460	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:30:21.575	1m 21s	1m 15s	202.2%	2.9 GB	35 GB	578.7 MB	1.2 MB
600	12/2c3afb	10430	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:24:56.576	46.3s	41s	153.2%	2.9 GB	34.7 GB	338.8 MB	1.1 MB
611	b4/ce0116	32575	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:37:31.229	31.3s	28s	178.8%	2.3 GB	34.7 GB	293.9 MB	1.1 MB
608	0d/f22f79	530	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:29:45.371	36.2s	29s	170.4%	4 GB	34.7 GB	476.7 MB	1.1 MB
606	90/81aaaf	10271	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:33:26.606	36s	31s	169.7%	2.9 GB	34.7 GB	406.6 MB	1.1 MB
599	da/277c11	29498	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:36:03.154	52.6s	45s	147.6%	2.7 GB	34.7 GB	392.8 MB	1.1 MB
612	16/33525e	31144	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:36:55.781	35.4s	28s	188.5%	2.8 GB	34.8 GB	612 MB	1.1 MB
601	04/ce0003	22972	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:28:21.582	42.3s	36s	155.1%	2.3 GB	34.7 GB	330.1 MB	1.1 MB
609	cc/3f8414	24693	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:29:03.865	41.5s	30s	187.3%	3 GB	35 GB	486.9 MB	1.1 MB
613	55/34f7ce	3111	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:38:31.176	28.6s	27s	180.8%	2.5 GB	34.7 GB	496.5 MB	1.1 MB
617	56/fa0c89	21351	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:27:41.456	40.1s	27s	203.1%	2.9 GB	34.8 GB	468.6 MB	1.1 MB
645	c8/39bcfa	12100	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:51.976	29.4s	23s	213.2%	905.6 MB	8 GB	736 MB	1.1 MB
648	e6/cbb893	25478	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:19.593	29.1s	22s	194.8%	826.5 MB	8 GB	617.3 MB	1001.2 KB
653	67/55904b	26935	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:24.110	29.3s	25s	192.9%	499.1 MB	8 GB	764.6 MB	1 MB
651	7d/d6031e	12785	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:53.865	27.4s	22s	188.0%	794.7 MB	8 GB	616.7 MB	1003.7 KB
634	2e/24902c	10709	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 11:59:54.809	29.6s	23s	192.4%	824.6 MB	8 GB	566.4 MB	1.1 MB
639	33/7d34eb	26819	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:23.766	28.9s	25s	187.1%	748 MB	8 GB	820 MB	1011.4 KB
637	16/76e7fa	27430	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:24.808	28.8s	24s	184.0%	1 GB	8.1 GB	680.3 MB	1 MB
641	7b/4ea8fc	10597	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 11:59:54.363	29.4s	24s	197.2%	564.2 MB	8 GB	646.3 MB	1.1 MB
647	95/d48b3e	11951	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:51.642	30.7s	25s	203.9%	1.7 GB	8 GB	1 GB	1.2 MB
652	95/f94521	26892	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:23.960	28s	24s	206.3%	776.7 MB	8.1 GB	723.2 MB	1.3 MB
638	96/d21f3c	28225	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:25.921	27.9s	24s	188.1%	557.5 MB	8 GB	470.4 MB	1.1 MB
650	a5/d60fcd	12386	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:52.681	28.1s	22s	194.7%	949 MB	8 GB	579.5 MB	943.9 KB
635	cf/8e4484	17329	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:03.771	22.1s	15s	249.9%	1.2 GB	8 GB	482 MB	1 MB
640	7c/605750	12178	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:52.287	29.4s	22s	202.5%	777.6 MB	8 GB	618 MB	1.1 MB
646	83/1e4764	12582	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:53.414	23.7s	21s	200.1%	699.3 MB	8 GB	415.2 MB	1 MB
642	b4/87bb5d	8234	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:44.962	35s	31s	190.9%	1 GB	8.1 GB	722.3 MB	12.3 MB
636	e5/7b4554	11150	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:49.268	27.3s	20s	194.9%	1001.8 MB	8 GB	466.1 MB	993.3 KB
644	75/d3831b	12712	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:53.659	28.2s	23s	192.1%	781.2 MB	8 GB	779.1 MB	1.2 MB
603	10/fa781e	7401	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:32:40.747	45.9s	35s	167.7%	2.7 GB	34.7 GB	539 MB	1.1 MB
602	43/319b6b	4567	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:31:42.760	42.2s	32s	162.1%	3.2 GB	34.7 GB	580.8 MB	1.1 MB
605	bf/6a0a02	18573	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:26:18.893	45.8s	29s	179.0%	3 GB	34.7 GB	400.7 MB	1.1 MB
615	16/e87109	15826	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:25:42.909	36s	26s	185.6%	2.6 GB	34.7 GB	371.4 MB	1.1 MB
619	12/ec2574	6180	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:32:24.915	15.8s	8s	253.1%	1.5 GB	34.6 GB	161.6 MB	1.1 MB
649	22/560e8a	26507	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:23.035	29.2s	24s	194.2%	646.8 MB	8 GB	510.7 MB	1 MB
643	52/d61119	10768	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 11:59:55.010	29.1s	23s	190.9%	587.8 MB	8 GB	614.4 MB	1.2 MB
654	0a/dc5cfc	27084	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep1)	CACHED	0	2025-07-22 12:00:24.453	27.2s	21s	160.0%	572.1 MB	8 GB	209.8 MB	846.8 KB
583	ef/dfabbc	28512	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (HBRRep2)	CACHED	0	2025-07-22 12:20:32.239	14.6s	13s	205.8%	1.2 GB	14.5 GB	228.3 MB	878.9 KB
666	ba/d3d8c7	30798	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HBRRep2)	CACHED	0	2025-07-22 12:20:47.845	1.8s	0ms	846.1%	4.3 MB	49.1 MB	281.4 KB	23.4 KB
582	32/0de813	31472	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:43.297	27.9s	19s	232.8%	1010.7 MB	8.2 GB	687.8 MB	978.9 KB
661	bf/ec8a44	4835	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (UHRRep2)	CACHED	0	2025-07-22 12:39:00.760	7.5s	6s	291.3%	427.4 MB	8 GB	96.9 MB	856.8 KB
590	12/6edd35	14966	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:11.197	22.6s	18s	232.9%	1.2 GB	8 GB	377.1 MB	1018.1 KB
584	c2/f577f6	3208	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:55:50.125	28.8s	23s	197.9%	1.6 GB	8 GB	608.6 MB	1.1 MB
